gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	verticalDatum	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
1322289256					2018-09-17 12:25:00					urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3e10874c4-a2de-430f-bd3e-4dd8c63a1bc1	USNM 71730		Duke University For BLM/ MMS		1														Alcohol (Ethanol)																						818213	1981-08-12		224	224	1981	8	12	12 AUG 1981								MS04		North Atlantic Ocean, United States	North Atlantic Ocean	North Atlantic Ocean			United States					Off North Carolina						28.0	28.0						33.5333	-77.4067								Degrees Minutes Seconds							unknown, from legacy																									Cairns, Stephen D., Smithsonian Institution, National Museum of Natural History														Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia		Rhizangiidae				Astrangia				poculata					(Ellis & Solander)					
1322285588					2021-07-19 12:41:00					urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3e0dc1041-94c2-4dc1-b6c8-505133533fa4	USNM 87304		E. Peters & H. Mccarty		1														Alcohol (Ethanol); Dry; Slide								82-231, 1 Block, Sacrificied 10 Mar 1982, Four Weeks Exposure, Azooxanthellate															1981-09		273	273	1981	9		-- SEP 1981										North Atlantic Ocean, United States, Rhode Island	North Atlantic Ocean	North Atlantic Ocean			United States		Rhode Island			Narragansett Bay, Dutch Island, SE Point						5.0	10.0						41.4958	-71.4111								Degrees Minutes Seconds							unknown, from legacy																									Peters, E. C.														Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia		Rhizangiidae				Astrangia				poculata					(Ellis & Solander)					
1322247056					2018-02-22 12:00:00					urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3df28105e-2aeb-4910-868f-2af7bf91fe2a	USNM 19286		United States Fish Commission		2														Dry																						USFC/FCFH1686	1892-09-09		253	253	1892	9	9									1686		North Atlantic Ocean, United States, Connecticut	North Atlantic Ocean	North Atlantic Ocean			United States		Connecticut			Long Island Sound, off Falkner Island						29.0	29.0																																																													Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia		Rhizangiidae				Astrangia				poculata					(Ellis & Solander)					
1322237040					2017-03-29 12:55:00					urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3deb5bce3-3b27-4869-892f-4dceb8b64779	USNM 36540				1														Dry																																								North Atlantic Ocean, United States, New Jersey	North Atlantic Ocean	North Atlantic Ocean			United States		New Jersey			Off Coast																																																																				Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia		Rhizangiidae				Astrangia				poculata					(Ellis & Solander)					
1322217482					2021-10-28 17:44:00					urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3ddda4911-283e-4d95-b69f-2461769fa20b	USNM 87255		E. Peters & H. Mccarty		1														Alcohol (Ethanol); Dry; Slide								82-116, 3 Blocks, Sacrificied 10 Feb 1982, Pre-Exposure, Azooxanthellate															1981-09		273	273	1981	9		-- SEP 1981										North Atlantic Ocean, United States, Rhode Island	North Atlantic Ocean	North Atlantic Ocean			United States		Rhode Island			Narragansett Bay, Dutch Island, SE Point						5.0	10.0						41.4958	-71.4111								Degrees Minutes Seconds							unknown, from legacy																									Peters, E. C.														Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia		Rhizangiidae				Astrangia				poculata					(Ellis & Solander)					
1322211176					2021-10-15 15:23:00					urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3dd91267f-3541-4edc-8325-e93755798375	USNM 87341		E. Peters & H. Mccarty		1														Alcohol (Ethanol); Dry; Slide								82-341, 2 Blocks, Sacrificied 07 Apr 1982, Eight Weeks Exposure, Azooxanthellate															1981-09		273	273	1981	9		-- SEP 1981										North Atlantic Ocean, United States, Rhode Island	North Atlantic Ocean	North Atlantic Ocean			United States		Rhode Island			Narragansett Bay, Dutch Island, SE Point						5.0	10.0						41.4958	-71.4111								Degrees Minutes Seconds							unknown, from legacy																									Peters, E. C.														Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia		Rhizangiidae				Astrangia				poculata					(Ellis & Solander)					
1322202093					2017-03-29 12:58:00					urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3dd299971-5a58-424b-8913-fc66b2059c29	USNM 79696		National Marine Fisheries Service		1														Dry																							1964-05-25		146	146	1964	5	25	25 MAY 1964								1539		North Atlantic Ocean, United States, Florida	North Atlantic Ocean	North Atlantic Ocean			United States		Florida			Off Melbourne						22.0	22.0						28.0083	-80.3333								Degrees Minutes Seconds							unknown, from legacy																									Cairns, Stephen D., Smithsonian Institution, National Museum of Natural History														Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia		Rhizangiidae				Astrangia				poculata					(Ellis & Solander)					
1322183158					2018-01-02 14:04:00					urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3dc544486-bace-4d5e-b804-3f619695fda9	USNM 80482				2														Dry																																						A		North Atlantic Ocean, United States, Massachusetts	North Atlantic Ocean	North Atlantic Ocean			United States		Massachusetts			Buzzards Bay						16.0	16.0						41.4569	-70.87								Degrees Minutes Seconds							unknown, from legacy																									Squires, Donald Fleming														Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia		Rhizangiidae				Astrangia				poculata					(Ellis & Solander)					
1322145217					2017-11-02 15:58:00					urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3daaaf696-878c-45df-aacb-04b6b7b1e53c	USNM 80503				3														Dry																						P684	1968-07-14		196	196	1968	7	14									684		North Atlantic Ocean, Guyana	North Atlantic Ocean	North Atlantic Ocean			Guyana					Georgetown, NE of						55.0	59.0						7.3167	-56.85								Degrees Minutes Seconds							unknown, from legacy																									Cairns, Stephen D., Smithsonian Institution, National Museum of Natural History														Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia		Rhizangiidae				Astrangia				poculata					(Ellis & Solander)					
1322116770					2021-10-28 17:52:00					urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3d966cae8-d754-4074-b452-6af9979d1567	USNM 87313		E. Peters & H. Mccarty		1														Alcohol (Ethanol); Dry; Slide								82-258, 1 Block, Sacrificied 24 Mar 1982, Six Weeks Exposure, Azooxanthellate															1981-09		273	273	1981	9		-- SEP 1981										North Atlantic Ocean, United States, Rhode Island	North Atlantic Ocean	North Atlantic Ocean			United States		Rhode Island			Narragansett Bay, Dutch Island, SE Point						5.0	10.0						41.4958	-71.4111								Degrees Minutes Seconds							unknown, from legacy																									Peters, E. C.														Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia		Rhizangiidae				Astrangia				poculata					(Ellis & Solander)					
1322091591					2019-05-24 11:58:00					urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3d84c84b0-5a06-4319-8b7f-f2cb1de77908	USNM 19179		United States Fish Commission		5														Dry																						USFC/FCBL406	1874-07-14		195	195	1874	7	14									406		North Atlantic Ocean, United States, New York	North Atlantic Ocean	North Atlantic Ocean			United States		New York			Long Island Sound, Fishers Island Sound, North of Young's Rock						16.0	21.0						41.32	-71.98																																																						Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia		Rhizangiidae				Astrangia				poculata					(Ellis & Solander)					
1322070442					2017-03-29 12:55:00					urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3d75e713a-cbff-42cb-8ae5-6924bd49e012	USNM 6856				25														Dry																							1883				1883			-- --- 1883										North Atlantic Ocean, United States, Massachusetts	North Atlantic Ocean	North Atlantic Ocean			United States		Massachusetts			Woods Hole													41.5167	-70.6667								Decimal degrees							Getty Thesaurus of Geographic Names, May 2002																																							Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia		Rhizangiidae				Astrangia				poculata					(Ellis & Solander)					
1322063173					2017-03-29 13:02:00					urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3d70b82b3-230b-46e7-83b0-a882aac5a4cc	USNM 79703		National Marine Fisheries Service		3														Dry																							1964-06-11		163	163	1964	6	11	11/06/1964 23:00								1689		North Atlantic Ocean, United States, Florida	North Atlantic Ocean	North Atlantic Ocean			United States		Florida			east of						24.0							29.1567	-80.735						29 09 N	80 44 W	Degrees Minutes Seconds							not verified																									Cairns, Stephen D., Smithsonian Institution, National Museum of Natural History														Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia		Rhizangiidae				Astrangia				poculata					(Ellis & Solander)					
1322001879					2017-03-29 13:02:00					urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3d4546720-35c5-4e7b-a73f-65c190afe52b	USNM 19082		United States Fish Commission		2														Dry																						USFC/A2285	1884-10-19		293	293	1884	10	19									2285		North Atlantic Ocean, United States, North Carolina	North Atlantic Ocean	North Atlantic Ocean			United States		North Carolina			Cape Hatteras						24.0	24.0						35.3569	-75.4069								Degrees Minutes Seconds																																														Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia		Rhizangiidae				Astrangia				poculata					(Ellis & Solander)					
1321972915					2017-03-29 12:42:00					urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3d308e4cd-a058-46b3-b62d-97e3c15fee99	USNM 65878		S. McCallie		2														Dry																							1903				1903											GS 03809		United States, Georgia, Glynn County					United States		Georgia	Glynn County		Brunswick, from 460 foot depth well boring																																																																				Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia		Rhizangiidae				Astrangia				poculata					(Ellis & Solander)					
1321946556					2017-03-29 12:56:00					urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3d1dc5fe6-b8a0-453a-876e-415e6fb642fe	USNM 99381				2														Dry																							1909-06-21		172	172	1909	6	21	21 JUN 1909										North Atlantic Ocean, Gulf of Mexico, United States, Florida	North Atlantic Ocean	North Atlantic Ocean, Gulf of Mexico			United States		Florida			Florida Keys, Loggerhead Key						0.31	0.31																																															Cairns, Stephen D., Smithsonian Institution, National Museum of Natural History														Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia		Rhizangiidae				Astrangia				poculata					(Ellis & Solander)					
1321904325					2021-10-15 15:26:00					urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3cffd9403-a290-4d3c-b237-3acb06daf422	USNM 87345		E. Peters & H. Mccarty		1														Alcohol (Ethanol); Dry; Slide								82-345, 2 Blocks, Sacrificied 07 Apr 1982, Eight Weeks Exposure, Azooxanthellate															1981-09		273	273	1981	9		-- SEP 1981										North Atlantic Ocean, United States, Rhode Island	North Atlantic Ocean	North Atlantic Ocean			United States		Rhode Island			Narragansett Bay, Dutch Island, SE Point						5.0	10.0						41.4958	-71.4111								Degrees Minutes Seconds							unknown, from legacy																									Peters, E. C.														Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia		Rhizangiidae				Astrangia				poculata					(Ellis & Solander)					
1321900532					2017-03-29 15:35:00					urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3cfd1de2d-1a22-43ea-ad51-e39667b6ea6e	USNM 99174				1																																					1898-01-19		19	19	1898	1	19	19 JAN 1898										North Atlantic Ocean, Gulf of Mexico, United States, Florida	North Atlantic Ocean	North Atlantic Ocean, Gulf of Mexico			United States		Florida			Florida Keys, Dry Tortugas						7.0	7.0						24.67	-81.58								Degrees Minutes Seconds							Getty Thesaurus of Geographic Names, May 2002		approximate																							Cairns, Stephen D., Smithsonian Institution, National Museum of Natural History														Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia		Rhizangiidae				Astrangia				poculata					(Ellis & Solander)					
1321886858					2019-03-18 11:06:00					urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3cf38202a-e7cd-4325-a495-80bf9d91ec75	USNM 7412		H. Hemphill		5														Dry																							1884-02		60	60	1884	2		-- FEB 1884										North Atlantic Ocean, Gulf of Mexico, United States, Florida	North Atlantic Ocean	North Atlantic Ocean, Gulf of Mexico			United States		Florida			Punta Rassa						2.0	4.0						26.47	-81.97								Decimal degrees							Getty Thesaurus of Geographic Names, May 2002		Charlotte Harbor																																					Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia		Rhizangiidae				Astrangia				poculata					(Ellis & Solander)					
1321870370					2023-02-01 12:00:00					urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3ce7b1bc1-64cb-4f44-a1ee-399a03f9a1f6	USNM 65536		H. Rehder & S. Blake		3														Dry																							1939-07-09		190	190	1939	7	9											United States, Maryland					United States		Maryland			Wailes Bluff, Talbot: Bed 1 (of Mansfield)																																																																				Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia		Rhizangiidae				Astrangia				poculata					(Ellis & Solander)					
1321813955					2021-10-15 15:17:00					urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3cbfb3c41-80d7-47a7-9b65-95b2814a96a9	USNM 87333		E. Peters & H. Mccarty		1														Alcohol (Ethanol); Dry; Slide								82-333, 1 Block, Sacrificied 07 Apr 1982, Eight Weeks Exposure, Azooxanthellate															1981-09		273	273	1981	9		-- SEP 1981										North Atlantic Ocean, United States, Rhode Island	North Atlantic Ocean	North Atlantic Ocean			United States		Rhode Island			Narragansett Bay, Dutch Island, SE Point						5.0	10.0						41.4958	-71.4111								Degrees Minutes Seconds							unknown, from legacy																									Peters, E. C.														Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia		Rhizangiidae				Astrangia				poculata					(Ellis & Solander)					
1321800038					2021-10-15 15:16:00					urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3cb5d5658-a73f-433e-a1a1-e68bc14ff8a5	USNM 87330		E. Peters & H. Mccarty		1														Alcohol (Ethanol); Dry; Slide								82-330, 1 Block, Sacrificied 07 Apr 1982, Eight Weeks Exposure, Zooxanthellate															1981-09		273	273	1981	9		-- SEP 1981										North Atlantic Ocean, United States, Rhode Island	North Atlantic Ocean	North Atlantic Ocean			United States		Rhode Island			Narragansett Bay, Dutch Island, SE Point						5.0	10.0						41.4958	-71.4111								Degrees Minutes Seconds							unknown, from legacy																									Peters, E. C.														Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia		Rhizangiidae				Astrangia				poculata					(Ellis & Solander)					
1321738397					2018-03-01 14:15:00					urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3c89d7423-4fbf-4d80-9f13-097fe3106c8b	USNM 80487		United States Fish Commission		25														Dry																						USFC/FCFH8592	1916-07-18		200	200	1916	7	18									8592		North Atlantic Ocean, United States	North Atlantic Ocean	North Atlantic Ocean			United States					Chesapeake Bay						19.0	19.0						36.9436	-75.9772								Degrees Minutes Seconds							unknown, from legacy																									Cairns, Stephen D., Smithsonian Institution, National Museum of Natural History														Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia		Rhizangiidae				Astrangia				poculata					(Ellis & Solander)					
1321604225					2017-06-07 15:41:00					urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3c2a72794-522c-4a93-b47b-7c5b2c20786d	USNM 79710		National Marine Fisheries Service		7														Dry																							1964-05-23		144	144	1964	5	23	23/05/1964 09:00								1514		North Atlantic Ocean, United States, Florida	North Atlantic Ocean	North Atlantic Ocean			United States		Florida			east of						39.0							29.7667	-81.2083						29 46 N	81 13 W	Degrees Minutes Seconds							not verified																									Cairns, Stephen D., Smithsonian Institution, National Museum of Natural History														Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia		Rhizangiidae				Astrangia				poculata					(Ellis & Solander)					
1321601528					2021-10-15 15:52:00					urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3c288d49e-dac2-46c6-bd7c-4590459fa923	USNM 87284		E. Peters & H. Mccarty		1														Alcohol (Ethanol); Dry; Slide								92-205, 2 Blocks, Sacrificied 24 Feb 1982, Two Weeks Exposure, Azooxanthellate															1981-09		273	273	1981	9		-- SEP 1981										North Atlantic Ocean, United States, Rhode Island	North Atlantic Ocean	North Atlantic Ocean			United States		Rhode Island			Narragansett Bay, Dutch Island, SE Point						5.0	10.0						41.4958	-71.4111								Degrees Minutes Seconds							unknown, from legacy																									Peters, E. C.														Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia		Rhizangiidae				Astrangia				poculata					(Ellis & Solander)					
1321601276					2020-06-04 10:19:00					urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3c28692b5-cc95-44e0-8172-1bef29420f95	USNM 25167		United States Fish Commission		10														Dry																							1874-08		243	243	1874	8		-- AUG 1874								NOT REC.		North Atlantic Ocean, United States, New York	North Atlantic Ocean	North Atlantic Ocean			United States		New York			Long Island Sound																																																																				Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia		Rhizangiidae				Astrangia				poculata					(Ellis & Solander)					
1321569146					2021-10-28 17:49:00					urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3c11b7cc8-bc3d-4b07-bd06-6ea583b35cf6	USNM 87271		E. Peters & H. Mccarty		1														Alcohol (Ethanol); Dry; Slide								82-192, 2 Blocks, Sacrificied 24 Feb 1982, Two Weeks Exposure, Azooxanthellate															1981-09		273	273	1981	9		-- SEP 1981										North Atlantic Ocean, United States, Rhode Island	North Atlantic Ocean	North Atlantic Ocean			United States		Rhode Island			Narragansett Bay, Dutch Island, SE Point						5.0	10.0						41.4958	-71.4111								Degrees Minutes Seconds							unknown, from legacy																									Peters, E. C.														Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia		Rhizangiidae				Astrangia				poculata					(Ellis & Solander)					
1321566230					2017-03-29 12:55:00					urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3c0f9ae72-b146-43ab-af5e-96afca710fec	USNM 80491		A. Rayne		1														Dry																																								North Atlantic Ocean, Suriname	North Atlantic Ocean	North Atlantic Ocean			Suriname																																																											Cairns, Stephen D., Smithsonian Institution, National Museum of Natural History														Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia		Rhizangiidae				Astrangia				poculata					(Ellis & Solander)					
1321563020					2021-10-28 17:55:00					urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3c0d5849d-671b-472c-bf35-59623711f00b	USNM 87320		E. Peters & H. Mccarty		1														Alcohol (Ethanol); Dry; Slide								82-265, 2 Blocks, Sacrificied 24 Mar 1982, Six Weeks Exposure, Zooxanthellate															1981-09		273	273	1981	9		-- SEP 1981										North Atlantic Ocean, United States, Rhode Island	North Atlantic Ocean	North Atlantic Ocean			United States		Rhode Island			Narragansett Bay, Dutch Island, SE Point						5.0	10.0						41.4958	-71.4111								Degrees Minutes Seconds							unknown, from legacy																									Peters, E. C.														Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia		Rhizangiidae				Astrangia				poculata					(Ellis & Solander)					
