gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
3902897668	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/225012950/original.jpg	https://www.inaturalist.org/photos/225012950					2022-08-24T16:21:10Z	human_landfill		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	human_landfill
3902822490	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/222067538/original.jpeg	https://www.inaturalist.org/photos/222067538					2022-08-12T23:58:32Z	lilgobbo		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	lilgobbo
3902710433	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/224202032/original.jpg	https://www.inaturalist.org/photos/224202032					2022-08-21T12:38:02Z	plvrlvr		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	plvrlvr
3902668542	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/224002381/original.jpg	https://www.inaturalist.org/photos/224002381					2022-08-20T16:40:35Z	Max J. Ford		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Max J. Ford
3902668542	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/224002282/original.jpg	https://www.inaturalist.org/photos/224002282					2022-08-20T16:40:35Z	Max J. Ford		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Max J. Ford
3902668542	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/224002311/original.jpg	https://www.inaturalist.org/photos/224002311					2022-08-20T16:40:35Z	Max J. Ford		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Max J. Ford
3902668542	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/224002344/original.jpg	https://www.inaturalist.org/photos/224002344					2022-08-20T16:40:35Z	Max J. Ford		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Max J. Ford
3902475186	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/224526017/original.jpg	https://www.inaturalist.org/photos/224526017					2022-08-22T15:22:22Z	melissaann7220		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	melissaann7220
3902389507	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/225039771/original.jpeg	https://www.inaturalist.org/photos/225039771					2022-08-20T21:52:34Z	Squidpastry		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Squidpastry
3902389507	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/225039789/original.jpeg	https://www.inaturalist.org/photos/225039789					2022-08-20T21:52:27Z	Squidpastry		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Squidpastry
3889184940	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/220775233/original.jpg	https://www.inaturalist.org/photos/220775233					2022-05-18T15:47:30Z	Ashley M Bradford		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ashley M Bradford
3881517887	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/218553211/original.jpg	https://www.inaturalist.org/photos/218553211					2022-07-30T20:36:02Z	ncb1221		iNaturalist	http://creativecommons.org/licenses/by/4.0/	ncb1221
3881517887	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/218553188/original.jpg	https://www.inaturalist.org/photos/218553188					2022-07-30T20:35:47Z	ncb1221		iNaturalist	http://creativecommons.org/licenses/by/4.0/	ncb1221
3881517887	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/218552940/original.jpg	https://www.inaturalist.org/photos/218552940					2022-07-30T20:33:11Z	ncb1221		iNaturalist	http://creativecommons.org/licenses/by/4.0/	ncb1221
3881517887	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/218553146/original.jpg	https://www.inaturalist.org/photos/218553146					2022-07-30T20:34:45Z	ncb1221		iNaturalist	http://creativecommons.org/licenses/by/4.0/	ncb1221
3881517887	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/218552965/original.jpg	https://www.inaturalist.org/photos/218552965					2022-07-30T20:33:16Z	ncb1221		iNaturalist	http://creativecommons.org/licenses/by/4.0/	ncb1221
3881517887	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/218553116/original.jpg	https://www.inaturalist.org/photos/218553116					2022-07-30T20:34:39Z	ncb1221		iNaturalist	http://creativecommons.org/licenses/by/4.0/	ncb1221
3881517887	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/218553167/original.jpg	https://www.inaturalist.org/photos/218553167					2022-07-30T20:34:54Z	ncb1221		iNaturalist	http://creativecommons.org/licenses/by/4.0/	ncb1221
3878696301	StillImage	image/jpeg	https://mediaphoto.mnhn.fr/media/1666170206089aqVRQ7foMPmqdX58							Mélanie VAN WEDDINGEN			http://creativecommons.org/licenses/by/4.0/	
3878696301	StillImage	image/jpeg	https://mediaphoto.mnhn.fr/media/1666170205539HUhSVFbtyoVNZ3fq							Mélanie VAN WEDDINGEN			http://creativecommons.org/licenses/by/4.0/	
3874100331	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/216632566/original.jpeg	https://www.inaturalist.org/photos/216632566					2022-07-23T18:50:13Z	Nick Garnhart		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Nick Garnhart
3873838942	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/214628604/original.jpg	https://www.inaturalist.org/photos/214628604					2022-07-16T14:48:58Z	jasoncurtis		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jasoncurtis
3873775761	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/215365249/original.jpeg	https://www.inaturalist.org/photos/215365249					2022-07-19T04:09:08Z	A		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	A
3873775761	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/215365317/original.jpeg	https://www.inaturalist.org/photos/215365317					2022-07-19T04:10:04Z	A		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	A
3873775761	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/215365291/original.jpeg	https://www.inaturalist.org/photos/215365291					2022-07-19T04:09:49Z	A		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	A
3873775761	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/215365271/original.jpeg	https://www.inaturalist.org/photos/215365271					2022-07-19T04:09:41Z	A		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	A
3873167244	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/215596666/original.jpg	https://www.inaturalist.org/photos/215596666					2022-07-15T14:40:41Z	cpelagica		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	cpelagica
3873147786	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/213781833/original.jpg	https://www.inaturalist.org/photos/213781833					2022-07-12T23:58:29Z	Michele Jones		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Michele Jones
3873147786	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/213782636/original.jpg	https://www.inaturalist.org/photos/213782636					2022-07-12T23:58:19Z	Michele Jones		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Michele Jones
3873147786	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/213782778/original.jpg	https://www.inaturalist.org/photos/213782778					2022-07-12T23:42:44Z	Michele Jones		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Michele Jones
3860822877	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/208772295/original.jpeg	https://www.inaturalist.org/photos/208772295					2022-06-24T20:46:14Z	kcaffre		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	kcaffre
3860637858	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/210934799/original.jpg	https://www.inaturalist.org/photos/210934799					2022-07-02T20:12:51Z	Zakqary		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Zakqary
3859624607	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/207795083/original.jpeg	https://www.inaturalist.org/photos/207795083					2022-06-21T00:11:28Z	P. Henry		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	P. Henry
3859613854	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/208573046/original.jpg	https://www.inaturalist.org/photos/208573046					2022-06-23T14:19:00Z	Caleb Helsel		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Caleb Helsel
3859613854	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/208573060/original.jpg	https://www.inaturalist.org/photos/208573060					2022-06-23T14:19:00Z	Caleb Helsel		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Caleb Helsel
3859309163	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/211247812/original.jpg	https://www.inaturalist.org/photos/211247812					2022-07-03T20:04:00Z	Jessica Rowand		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jessica Rowand
3858791721	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/208270066/original.jpg	https://www.inaturalist.org/photos/208270066					2022-06-21T23:43:12Z	chris_b_bacon		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	chris_b_bacon
3858791721	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/208270095/original.jpg	https://www.inaturalist.org/photos/208270095					2022-06-21T23:43:12Z	chris_b_bacon		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	chris_b_bacon
3858773343	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/205353523/original.jpg	https://www.inaturalist.org/photos/205353523					2022-06-12T04:10:53Z	zezee_661		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	zezee_661
3858756823	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/210637037/original.jpeg	https://www.inaturalist.org/photos/210637037					2022-06-30T03:29:42Z	JeffreyGammon		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	JeffreyGammon
3858573483	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/205620947/original.jpg	https://www.inaturalist.org/photos/205620947					2022-06-12T23:45:58Z	zezee_661		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	zezee_661
3858539619	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/206033301/original.jpg	https://www.inaturalist.org/photos/206033301					2022-06-06T23:22:34Z	beetleinahaystack		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	beetleinahaystack
3858366375	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/201069529/original.jpg	https://www.inaturalist.org/photos/201069529					2022-05-27T00:04:25Z	Amanda Dauman		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Amanda Dauman
3858366375	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/201069497/original.jpg	https://www.inaturalist.org/photos/201069497					2022-05-26T23:53:54Z	Amanda Dauman		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Amanda Dauman
3855161301	StillImage	image/jpeg	https://mediaphoto.mnhn.fr/media/1669366639066noZD2EHTlnyum2SS							Mélanie VAN WEDDINGEN			http://creativecommons.org/licenses/by/4.0/	
3855161301	StillImage	image/jpeg	https://mediaphoto.mnhn.fr/media/16661702121665lYBpbIj6YJslLL8							Mélanie VAN WEDDINGEN			http://creativecommons.org/licenses/by/4.0/	
3855161301	StillImage	image/jpeg	https://mediaphoto.mnhn.fr/media/1666170211826VHL5SP8hQ1BJYtMA							Mélanie VAN WEDDINGEN			http://creativecommons.org/licenses/by/4.0/	
3802287377	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/164078747/original.jpeg	https://www.inaturalist.org/photos/164078747					2021-10-15T14:48:06Z	frankmorgan		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	frankmorgan
3802271548	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/199674579/original.jpg	https://www.inaturalist.org/photos/199674579					2022-05-21T12:39:41Z	flchickadee		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	flchickadee
3785047935	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/198779826/original.jpeg	https://www.inaturalist.org/photos/198779826					2022-05-18T18:48:08Z	Wayne Longbottom		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Wayne Longbottom
3785047935	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/198779836/original.jpeg	https://www.inaturalist.org/photos/198779836					2022-05-18T18:48:12Z	Wayne Longbottom		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Wayne Longbottom
3784733584	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/197393140/original.jpg	https://www.inaturalist.org/photos/197393140					2022-05-13T18:49:26Z	inbetweenbays		iNaturalist	http://creativecommons.org/licenses/by/4.0/	inbetweenbays
3784643736	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/197620694/original.jpeg	https://www.inaturalist.org/photos/197620694					2022-05-10T22:58:55Z	jfox16		iNaturalist	http://creativecommons.org/licenses/by/4.0/	jfox16
3764565636	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/190041210/original.jpg	https://www.inaturalist.org/photos/190041210					2022-04-01T15:19:00Z	dlee007		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	dlee007
3764565636	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/190041235/original.jpg	https://www.inaturalist.org/photos/190041235					2022-04-01T15:19:00Z	dlee007		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	dlee007
3764383688	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/190174682/original.jpg	https://www.inaturalist.org/photos/190174682					2022-04-01T20:23:50Z	jlsenn		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jlsenn
3764185463	StillImage	image/jpeg	https://static.inaturalist.org/photos/189490570/original.jpg	https://www.inaturalist.org/photos/189490570					2022-04-18T19:54:03Z	Frost		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Frost
3764185463	StillImage	image/jpeg	https://static.inaturalist.org/photos/189490585/original.jpg	https://www.inaturalist.org/photos/189490585					2022-04-18T19:54:03Z	Frost		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Frost
3764177666	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/190158446/original.jpg	https://www.inaturalist.org/photos/190158446					2022-04-01T21:20:45Z	billierhodes		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	billierhodes
3764177666	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/190158472/original.jpg	https://www.inaturalist.org/photos/190158472					2022-04-01T21:20:45Z	billierhodes		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	billierhodes
3764166014	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/190777456/original.jpeg	https://www.inaturalist.org/photos/190777456					2022-04-23T23:59:13Z	Jeremiah Smith		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jeremiah Smith
3760405461	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/189119644/original.jpeg	https://www.inaturalist.org/photos/189119644					2022-04-01T23:22:41Z	Kira		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Kira
3760405461	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/189119659/original.jpeg	https://www.inaturalist.org/photos/189119659					2022-04-01T23:22:53Z	Kira		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Kira
3760341512	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/189051313/original.jpg	https://www.inaturalist.org/photos/189051313					2022-04-18T16:42:14Z	angzcal		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	angzcal
3760219938	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/188029950/original.jpg	https://www.inaturalist.org/photos/188029950					2022-04-08T16:06:02Z	cbsheldon		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	cbsheldon
3760219938	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/188029957/original.jpg	https://www.inaturalist.org/photos/188029957					2022-04-08T16:06:02Z	cbsheldon		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	cbsheldon
3760161757	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/186010812/original.jpg	https://www.inaturalist.org/photos/186010812					2022-04-03T08:29:10Z	ssnomadic24		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ssnomadic24
3760127429	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/188925263/original.jpg	https://www.inaturalist.org/photos/188925263					2022-04-17T22:00:25Z	Sawyer Baran		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Sawyer Baran
3760127429	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/188925246/original.jpg	https://www.inaturalist.org/photos/188925246					2022-04-17T22:00:25Z	Sawyer Baran		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Sawyer Baran
3759974838	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/186253835/original.jpg	https://www.inaturalist.org/photos/186253835					2022-04-01T20:23:50Z	jlsenn		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jlsenn
3759968648	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/185888627/original.jpg	https://www.inaturalist.org/photos/185888627					2022-04-02T21:03:36Z	ramblenaturalist		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ramblenaturalist
3759849976	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/184589106/original.jpg	https://www.inaturalist.org/photos/184589106					2022-03-25T20:35:47Z	Jay Pruett		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jay Pruett
3759809608	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/189497691/original.jpg	https://www.inaturalist.org/photos/189497691					2022-04-01T20:34:41Z	kdirr2023		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	kdirr2023
3759809608	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/189497656/original.jpg	https://www.inaturalist.org/photos/189497656					2022-04-01T20:34:41Z	kdirr2023		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	kdirr2023
3759363449	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/189063654/original.jpeg	https://www.inaturalist.org/photos/189063654					2022-04-09T23:57:10Z	Nathan Jones		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Nathan Jones
3759321979	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/186261005/original.jpg	https://www.inaturalist.org/photos/186261005					2022-04-01T20:40:54Z	milessilber		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	milessilber
3759210162	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/184929169/original.jpg	https://www.inaturalist.org/photos/184929169					2022-03-27T21:58:59Z	acdaniels		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	acdaniels
3747090208	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/184112109/original.jpeg	https://www.inaturalist.org/photos/184112109					2022-03-20T21:18:02Z	Nathan Jones		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Nathan Jones
3747090208	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/184112129/original.jpeg	https://www.inaturalist.org/photos/184112129					2022-03-20T21:18:05Z	Nathan Jones		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Nathan Jones
3747062602	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/183390299/original.jpg	https://www.inaturalist.org/photos/183390299					2022-02-10T17:52:59Z	Dixie		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Dixie
3747062602	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/183390317/original.jpg	https://www.inaturalist.org/photos/183390317					2022-02-10T17:52:59Z	Dixie		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Dixie
3747062602	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/183390330/original.jpg	https://www.inaturalist.org/photos/183390330					2022-02-10T17:52:59Z	Dixie		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Dixie
3746961762	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/183974825/original.jpg	https://www.inaturalist.org/photos/183974825					2022-03-20T18:34:00Z	pfgnyc		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	pfgnyc
3743341820	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/183174950/original.jpg	https://www.inaturalist.org/photos/183174950					2022-03-13T13:37:13Z	Austin Smith		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Austin Smith
3743341820	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/183174959/original.jpg	https://www.inaturalist.org/photos/183174959					2022-03-13T13:37:13Z	Austin Smith		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Austin Smith
3743293563	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/182866210/original.jpeg	https://www.inaturalist.org/photos/182866210					2022-03-14T16:47:03Z	Ivan		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ivan
3743205165	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/183035975/original.jpg	https://www.inaturalist.org/photos/183035975					2022-03-15T19:39:39Z	Cole Tiemann		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Cole Tiemann
3743171159	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/183128981/original.jpg	https://www.inaturalist.org/photos/183128981					2022-03-15T18:01:28Z	Austin Smith		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Austin Smith
3743171159	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/183128949/original.jpg	https://www.inaturalist.org/photos/183128949					2022-03-15T18:01:28Z	Austin Smith		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Austin Smith
3743171159	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/183128964/original.jpg	https://www.inaturalist.org/photos/183128964					2022-03-15T18:01:28Z	Austin Smith		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Austin Smith
3743093786	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/182920026/original.jpg	https://www.inaturalist.org/photos/182920026					2022-03-14T22:15:11Z	Cole Tiemann		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Cole Tiemann
3743005784	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/182768315/original.jpg	https://www.inaturalist.org/photos/182768315					2022-03-13T22:38:38Z	chaseyb		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	chaseyb
3743005784	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/182768278/original.jpg	https://www.inaturalist.org/photos/182768278					2022-03-13T22:38:38Z	chaseyb		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	chaseyb
3712731715	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/182231414/original.jpeg	https://www.inaturalist.org/photos/182231414					2022-03-08T22:47:17Z	ravenshauan		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ravenshauan
3712526806	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/181839547/original.jpg	https://www.inaturalist.org/photos/181839547					2022-02-26T16:34:52Z	Erin Talmage		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Erin Talmage
3712526806	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/181839567/original.jpg	https://www.inaturalist.org/photos/181839567					2022-02-26T16:34:52Z	Erin Talmage		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Erin Talmage
3705821651	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/180784328/original.jpg	https://www.inaturalist.org/photos/180784328					2022-02-20T20:38:51Z	Austin Smith		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Austin Smith
3705821651	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/180784339/original.jpg	https://www.inaturalist.org/photos/180784339					2022-02-20T20:38:51Z	Austin Smith		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Austin Smith
3705741577	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/180768847/original.jpg	https://www.inaturalist.org/photos/180768847					2021-09-29T19:13:16Z	alex_shure		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	alex_shure
3705741577	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/180768742/original.jpg	https://www.inaturalist.org/photos/180768742					2021-09-29T19:03:46Z	alex_shure		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	alex_shure
3705741577	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/180768842/original.jpg	https://www.inaturalist.org/photos/180768842					2021-09-29T19:34:36Z	alex_shure		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	alex_shure
3705741577	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/180768808/original.jpg	https://www.inaturalist.org/photos/180768808					2021-09-29T18:57:07Z	alex_shure		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	alex_shure
3705690671	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/180935000/original.jpeg	https://www.inaturalist.org/photos/180935000					2022-02-26T18:12:29Z	ravenshauan		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ravenshauan
3705646542	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/180798423/original.jpg	https://www.inaturalist.org/photos/180798423					2022-02-26T13:58:26Z	Jordan Fulk		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jordan Fulk
3705557513	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/180655132/original.jpg	https://www.inaturalist.org/photos/180655132					2021-09-29T19:11:42Z	alex_shure		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	alex_shure
3698323946	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/180217372/original.jpg	https://www.inaturalist.org/photos/180217372					2021-09-29T19:01:55Z	alex_shure		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	alex_shure
3698262486	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/180583230/original.jpg	https://www.inaturalist.org/photos/180583230					2022-02-24T16:38:52Z	Dominic DiGregorio		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Dominic DiGregorio
