gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	verticalDatum	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	subfamily	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
1320112575																										http://n2t.net/ark:/65665/380b267fa-5170-46ee-9e64-6f08b77f4b3d													2018-09-17 12:25:00																	urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/380b267fa-5170-46ee-9e64-6f08b77f4b3d	USNM 67990		Georgia Marine Resources For Minerals Management Service/Bureau Land Management BLM/ MMS		1											PRESENT	Alcohol (Ethanol)																		MMS-LMRS/800498			222	222	1980	8	9									IS02		North Atlantic Ocean, United States, Georgia	North Atlantic Ocean	North Atlantic Ocean			United States		Georgia			off Georgia						17.0	17.0						31.395	-80.885								Degrees Minutes Seconds							unknown, from legacy																									Smith, Kate P., Smithsonian Institution, National Museum of Natural History														Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia	Rhizangiidae		Astrangia				poculata					(Ellis & Solander)					
1320098533																										http://n2t.net/ark:/65665/38019a2d4-ae84-4774-8dfb-5f56deb1922f													2021-07-19 12:42:00																	urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/38019a2d4-ae84-4774-8dfb-5f56deb1922f	USNM 87305		E. Peters & H. Mccarty		1											PRESENT	Alcohol (Ethanol); Dry; Slide								82-232, 1 Block, Sacrificied 10 Mar 1982, Four Weeks Exposure, Azooxanthellate													273	273	1981	9	0	-- SEP 1981										North Atlantic Ocean, United States, Rhode Island	North Atlantic Ocean	North Atlantic Ocean			United States		Rhode Island			Narragansett Bay, Dutch Island, SE Point						5.0	10.0						41.4958	-71.4111								Degrees Minutes Seconds							unknown, from legacy																									Peters, E. C.														Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia	Rhizangiidae		Astrangia				poculata					(Ellis & Solander)					
1320062617																										http://n2t.net/ark:/65665/37e80b331-355d-4ccd-9af9-339e68d38966													2021-10-28 17:54:00																	urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/37e80b331-355d-4ccd-9af9-339e68d38966	USNM 87317		E. Peters & H. Mccarty		1											PRESENT	Alcohol (Ethanol); Dry; Slide								82-262, 2 Blocks, Sacrificied 24 Mar 1982, Six Weeks Exposure, Zooxanthellate													273	273	1981	9	0	-- SEP 1981										North Atlantic Ocean, United States, Rhode Island	North Atlantic Ocean	North Atlantic Ocean			United States		Rhode Island			Narragansett Bay, Dutch Island, SE Point						5.0	10.0						41.4958	-71.4111								Degrees Minutes Seconds							unknown, from legacy																									Peters, E. C.														Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia	Rhizangiidae		Astrangia				poculata					(Ellis & Solander)					
1320051665																										http://n2t.net/ark:/65665/37e056617-0d08-4ff2-aa24-f8c15e021aed													2017-03-29 12:55:00																	urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/37e056617-0d08-4ff2-aa24-f8c15e021aed	USNM 80195		C. Townes		1											PRESENT	Dry																							1934	0	0	-- --- 1934										North Atlantic Ocean, United States, South Carolina	North Atlantic Ocean	North Atlantic Ocean			United States		South Carolina			Myrtle Beach																																																						Cairns, Stephen D., Smithsonian Institution, National Museum of Natural History														Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia	Rhizangiidae		Astrangia				poculata					(Ellis & Solander)					
1320013156																										http://n2t.net/ark:/65665/37c53c510-b6b8-4b61-bb77-e402a091e25d													2015-02-06 10:03:00																	urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/37c53c510-b6b8-4b61-bb77-e402a091e25d	USNM 65537				1											PRESENT	Dry																																				United States, Maryland					United States		Maryland																																																																							Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia	Rhizangiidae		Astrangia				poculata					(Ellis & Solander)					
1320002257																										http://n2t.net/ark:/65665/37bd9ccd7-9133-46b2-82e7-cc3c4cb62396													2021-10-15 15:18:00																	urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/37bd9ccd7-9133-46b2-82e7-cc3c4cb62396	USNM 87335		E. Peters & H. Mccarty		1											PRESENT	Alcohol (Ethanol); Dry; Slide								82-335, 1 Block, Sacrificied 07 Apr 1982, Eight Weeks Exposure, Azooxanthellate													273	273	1981	9	0	-- SEP 1981										North Atlantic Ocean, United States, Rhode Island	North Atlantic Ocean	North Atlantic Ocean			United States		Rhode Island			Narragansett Bay, Dutch Island, SE Point						5.0	10.0						41.4958	-71.4111								Degrees Minutes Seconds							unknown, from legacy																									Peters, E. C.														Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia	Rhizangiidae		Astrangia				poculata					(Ellis & Solander)					
1319989939																										http://n2t.net/ark:/65665/37b4ea31b-139b-47c1-8248-70ef0652577e													2018-02-28 16:29:00																	urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/37b4ea31b-139b-47c1-8248-70ef0652577e	USNM 80177		United States Fish Commission		3											PRESENT	Dry																		USFC/FCFH8371			337	337	1915	12	3									8371		North Atlantic Ocean, United States	North Atlantic Ocean	North Atlantic Ocean			United States					Chesapeake Bay						14.0							37.055	-75.97								Degrees Minutes Seconds							unknown, from legacy																									Cairns, Stephen D., Smithsonian Institution, National Museum of Natural History														Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia	Rhizangiidae		Astrangia				poculata					(Ellis & Solander)					
1319988691																										http://n2t.net/ark:/65665/37b4158de-395f-4e41-ba92-3c866858fa11													2021-10-28 17:45:00																	urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/37b4158de-395f-4e41-ba92-3c866858fa11	USNM 87258		E. Peters & H. Mccarty		1											PRESENT	Alcohol (Ethanol); Dry; Slide								82-119, 2 Blocks, Sacrificied 10 Feb 1982, Pre-Exposure, Zooxanthellate													273	273	1981	9	0	-- SEP 1981										North Atlantic Ocean, United States, Rhode Island	North Atlantic Ocean	North Atlantic Ocean			United States		Rhode Island			Narragansett Bay, Dutch Island, SE Point						5.0	10.0						41.4958	-71.4111								Degrees Minutes Seconds							unknown, from legacy																									Peters, E. C.														Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia	Rhizangiidae		Astrangia				poculata					(Ellis & Solander)					
1319980499																										http://n2t.net/ark:/65665/37ae607ac-c15d-4376-a9a0-7c6c05ec6af9													2021-07-19 12:15:00																	urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/37ae607ac-c15d-4376-a9a0-7c6c05ec6af9	USNM 87263		E. Peters & H. Mccarty		1											PRESENT	Alcohol (Ethanol); Dry; Slide								82-124, 1 Block, Sacrificied 10 Feb 1982, Pre-Exposure, Az0oxanthellate													273	273	1981	9	0	-- SEP 1981										North Atlantic Ocean, United States, Rhode Island	North Atlantic Ocean	North Atlantic Ocean			United States		Rhode Island			Narragansett Bay, Dutch Island, SE Point						5.0	10.0						41.4958	-71.4111								Degrees Minutes Seconds							unknown, from legacy																									Peters, E. C.														Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia	Rhizangiidae		Astrangia				poculata					(Ellis & Solander)					
1319957860																										http://n2t.net/ark:/65665/379e5cbcc-a999-4b27-ac10-b23203820125													2021-10-15 15:50:00																	urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/379e5cbcc-a999-4b27-ac10-b23203820125	USNM 87280		E. Peters & H. Mccarty		1											PRESENT	Alcohol (Ethanol); Dry; Slide								82-201, 2 Blocks, Sacrificied 24 Feb 1982, Two Weeks Exposure, Zooxanthellate													273	273	1981	9	0	-- SEP 1981										North Atlantic Ocean, United States, Rhode Island	North Atlantic Ocean	North Atlantic Ocean			United States		Rhode Island			Narragansett Bay, Dutch Island, SE Point						5.0	10.0						41.4958	-71.4111								Degrees Minutes Seconds							unknown, from legacy																									Peters, E. C.														Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia	Rhizangiidae		Astrangia				poculata					(Ellis & Solander)					
1319937993																										http://n2t.net/ark:/65665/379029625-1712-4adc-bdd5-4a131f8bdc8a													2021-07-08 14:56:00																	urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/379029625-1712-4adc-bdd5-4a131f8bdc8a	USNM 87248		E. Peters & H. Mccarty		1											PRESENT	Alcohol (Ethanol); Dry; Slide								82-109, 1 Block, Sacrificied 10 Feb 1982, Pre-Exposure, Zooxanthellate													273	273	1981	9	0	-- SEP 1981										North Atlantic Ocean, United States, Rhode Island	North Atlantic Ocean	North Atlantic Ocean			United States		Rhode Island			Narragansett Bay, Dutch Island, SE Point						5.0	10.0						41.4958	-71.4111								Degrees Minutes Seconds							unknown, from legacy																									Peters, E. C.														Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia	Rhizangiidae		Astrangia				poculata					(Ellis & Solander)					
1319914031																										http://n2t.net/ark:/65665/377f334d1-9c76-462a-839e-06f2b9cc0d59													2019-04-01 11:10:00																	urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/377f334d1-9c76-462a-839e-06f2b9cc0d59	USNM 16352		L. Moser		2											PRESENT	Dry																					108	108	1887	4	18	18 APR 1887								NOT REC.		North Atlantic Ocean, Gulf of Mexico, United States, Florida	North Atlantic Ocean	North Atlantic Ocean, Gulf of Mexico			United States		Florida			Cape Romano, 4 Mile East Of						5.0	5.0						25.83	-81.67																																																						Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia	Rhizangiidae		Astrangia				poculata					(Ellis & Solander)					
1319911957																										http://n2t.net/ark:/65665/377dc7295-c6ca-4c62-9349-ef1f77cb58a3													2019-03-18 11:06:00																	urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/377dc7295-c6ca-4c62-9349-ef1f77cb58a3	USNM 6944		H. Hemphill		10											PRESENT	Dry																					60	60	1884	2	0	-- FEB 1884										North Atlantic Ocean, Gulf of Mexico, United States, Florida	North Atlantic Ocean	North Atlantic Ocean, Gulf of Mexico			United States		Florida			Punta Rassa						2.0	4.0						26.47	-81.97								Decimal degrees							Getty Thesaurus of Geographic Names, May 2002		Charlotte Harbor																																					Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia	Rhizangiidae		Astrangia				poculata					(Ellis & Solander)					
1319875146																										http://n2t.net/ark:/65665/3763b18b9-5836-41d3-b4e9-4fe24e8ba72b													2017-03-29 13:02:00																	urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3763b18b9-5836-41d3-b4e9-4fe24e8ba72b	USNM 99117		National Marine Fisheries Service		1											PRESENT	Dry																					146	146	1964	5	25	25/05/1964 04:00								1541		North Atlantic Ocean, United States, Florida	North Atlantic Ocean	North Atlantic Ocean			United States		Florida			east of						66.0							28.0017	-80.0017						28 00 N	80 00 W	Degrees Minutes Seconds							not verified																									Cairns, Stephen D., Smithsonian Institution, National Museum of Natural History														Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia	Rhizangiidae		Astrangia				poculata					(Ellis & Solander)					
1319863390																										http://n2t.net/ark:/65665/375b475e7-b172-418a-a58b-73ab2e484646													2023-02-01 12:04:00																	urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/375b475e7-b172-418a-a58b-73ab2e484646	USNM 81095		T. Vaughan & Cummings		3											PRESENT	Dry																					47	47	1913	2	16									GS 06338		United States, Virginia, Princess Anne County					United States		Virginia	Princess Anne County		Shells picked up on Virginia Beach																																																																				Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia	Rhizangiidae		Astrangia				poculata					(Ellis & Solander)					
1319836073																										http://n2t.net/ark:/65665/3747f22f5-2fa0-4053-bcc7-888104551559													2019-03-08 12:31:00																	urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3747f22f5-2fa0-4053-bcc7-888104551559	USNM 81093		United States Fish Commission		5											PRESENT	Dry																							1875	0	0	-- --- 1875								NOT REC.		North Atlantic Ocean, United States, Massachusetts	North Atlantic Ocean	North Atlantic Ocean			United States		Massachusetts			Off Martha's Vineyard																																																																				Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia	Rhizangiidae		Astrangia				poculata					(Ellis & Solander)					
1319816507																										http://n2t.net/ark:/65665/373a19b68-b379-43d2-b1ff-c9155195b34f													2019-03-21 14:28:00																	urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/373a19b68-b379-43d2-b1ff-c9155195b34f	USNM 24823		United States Fish Commission		2											PRESENT	Dry																		USFC/FCBL406			195	195	1874	7	14									406		North Atlantic Ocean, United States, New York	North Atlantic Ocean	North Atlantic Ocean			United States		New York			Long Island Sound, Fishers Island Sound, North of Young's Rock						16.0	21.0						41.32	-71.98																																																						Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia	Rhizangiidae		Astrangia				poculata					(Ellis & Solander)					
1319783658																										http://n2t.net/ark:/65665/372335a25-e4c2-4484-b9bb-75f2b78decfb													2021-10-15 15:54:00																	urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/372335a25-e4c2-4484-b9bb-75f2b78decfb	USNM 87287		E. Peters & H. Mccarty		1											PRESENT	Alcohol (Ethanol); Dry; Slide								82-214, 2 Blocks, Sacrificied 10 Mar 1982, Four Weeks Exposure, Zooxanthellate													273	273	1981	9	0	-- SEP 1981										North Atlantic Ocean, United States, Rhode Island	North Atlantic Ocean	North Atlantic Ocean			United States		Rhode Island			Narragansett Bay, Dutch Island, SE Point						5.0	10.0						41.4958	-71.4111								Degrees Minutes Seconds							unknown, from legacy																									Peters, E. C.														Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia	Rhizangiidae		Astrangia				poculata					(Ellis & Solander)					
1319777557																										http://n2t.net/ark:/65665/371eb52c5-459d-40e7-b1b4-21cf51b6e73d													2017-06-07 15:27:00																	urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/371eb52c5-459d-40e7-b1b4-21cf51b6e73d	USNM 99116		National Marine Fisheries Service		6											PRESENT	Dry																					143	143	1964	5	22	22/05/1964 23:00								1509		North Atlantic Ocean, United States, Florida	North Atlantic Ocean	North Atlantic Ocean			United States		Florida			east of						17.0							29.835	-81.2317						29 50 N	81 14 W	Degrees Minutes Seconds							not verified																									Cairns, Stephen D., Smithsonian Institution, National Museum of Natural History														Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia	Rhizangiidae		Astrangia				poculata					(Ellis & Solander)					
1319721411																										http://n2t.net/ark:/65665/36f6ac302-63cd-4a9e-9bcf-02758a7d8493													2018-03-01 14:23:00																	urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/36f6ac302-63cd-4a9e-9bcf-02758a7d8493	USNM 80180		United States Fish Commission		3											PRESENT	Dry																		USFC/FCFH8595			207	207	1916	7	25									8595		North Atlantic Ocean, United States	North Atlantic Ocean	North Atlantic Ocean			United States					Chesapeake Bay, Cape Henry, NW of						22.0	22.0						36.9506	-76.0072								Degrees Minutes Seconds							unknown, from legacy																									Cairns, Stephen D., Smithsonian Institution, National Museum of Natural History														Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia	Rhizangiidae		Astrangia				poculata					(Ellis & Solander)					
1319716577																										http://n2t.net/ark:/65665/36f339f2d-7148-480f-a39d-29fbfb325462													2021-10-15 15:17:00																	urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/36f339f2d-7148-480f-a39d-29fbfb325462	USNM 87334		E. Peters & H. Mccarty		1											PRESENT	Alcohol (Ethanol); Dry; Slide								82-334, 1 Block, Sacrificied 07 Apr 1982, Eight Weeks Exposure, Azooxanthellate													273	273	1981	9	0	-- SEP 1981										North Atlantic Ocean, United States, Rhode Island	North Atlantic Ocean	North Atlantic Ocean			United States		Rhode Island			Narragansett Bay, Dutch Island, SE Point						5.0	10.0						41.4958	-71.4111								Degrees Minutes Seconds							unknown, from legacy																									Peters, E. C.														Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia	Rhizangiidae		Astrangia				poculata					(Ellis & Solander)					
1319660919																										http://n2t.net/ark:/65665/36cc0f2da-32ab-460d-9253-728f605b4a0d													2017-03-29 12:59:00																	urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/36cc0f2da-32ab-460d-9253-728f605b4a0d	USNM 79701		National Marine Fisheries Service		3											PRESENT	Dry																					165	165	1964	6	13									1719		North Atlantic Ocean, United States, Florida	North Atlantic Ocean	North Atlantic Ocean			United States		Florida			Blake Plateau						54.0	54.0						29.1533	-80.215								Degrees Minutes Seconds							unknown, from legacy																									Cairns, Stephen D., Smithsonian Institution, National Museum of Natural History														Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia	Rhizangiidae		Astrangia				poculata					(Ellis & Solander)					
1319642865																										http://n2t.net/ark:/65665/36bf29d9b-2ce0-422a-8afb-7e0a1979c43d													2017-03-29 12:35:00																	urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/36bf29d9b-2ce0-422a-8afb-7e0a1979c43d	USNM 80863		H. Richards		1											PRESENT	Dry																							1936	0	0	-- --- 1936										United States, North Carolina, Hyde County					United States		North Carolina	Hyde County		Intracoastal Canal																																																						Cairns, Stephen D., Smithsonian Institution, National Museum of Natural History														Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia	Rhizangiidae		Astrangia				poculata					(Ellis & Solander)					
1319621066																										http://n2t.net/ark:/65665/36afbb730-ba92-448f-b5e1-59c390eacef4													2021-10-15 15:24:00																	urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/36afbb730-ba92-448f-b5e1-59c390eacef4	USNM 87342		E. Peters & H. Mccarty		1											PRESENT	Alcohol (Ethanol); Dry; Slide								82-342, 1 Block, Sacrificied 07 Apr 1982, Eight Weeks Exposure, Azooxanthellate													273	273	1981	9	0	-- SEP 1981										North Atlantic Ocean, United States, Rhode Island	North Atlantic Ocean	North Atlantic Ocean			United States		Rhode Island			Narragansett Bay, Dutch Island, SE Point						5.0	10.0						41.4958	-71.4111								Degrees Minutes Seconds							unknown, from legacy																									Peters, E. C.														Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia	Rhizangiidae		Astrangia				poculata					(Ellis & Solander)					
1319619300																										http://n2t.net/ark:/65665/36ae78f80-b854-4743-b1c4-796c6c025037													2021-10-15 15:48:00																	urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/36ae78f80-b854-4743-b1c4-796c6c025037	USNM 87273		E. Peters & H. Mccarty		1											PRESENT	Alcohol (Ethanol); Dry; Slide								82-194, 2 Blocks, Sacrificied 24 Feb 1982, Two Weeks Exposure, Azooxanthellate													273	273	1981	9	0	-- SEP 1981										North Atlantic Ocean, United States, Rhode Island	North Atlantic Ocean	North Atlantic Ocean			United States		Rhode Island			Narragansett Bay, Dutch Island, SE Point						5.0	10.0						41.4958	-71.4111								Degrees Minutes Seconds							unknown, from legacy																									Peters, E. C.														Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia	Rhizangiidae		Astrangia				poculata					(Ellis & Solander)					
