id,dataset_id,decimallongitude,decimallatitude,date_start,date_mid,date_end,date_year,scientificname,originalscientificname,minimumdepthinmeters,maximumdepthinmeters,depth,coordinateuncertaintyinmeters,flags,dropped,absence,shoredistance,bathymetry,sst,sss,marine,brackish,freshwater,terrestrial,taxonrank,aphiaid,redlist_category,superdomain,domain,kingdom,subkingdom,infrakingdom,phylum,phylum_division,subphylum_subdivision,subphylum,infraphylum,parvphylum,gigaclass,megaclass,superclass,class,subclass,infraclass,subterclass,superorder,order,suborder,infraorder,parvorder,superfamily,family,subfamily,supertribe,tribe,subtribe,genus,subgenus,section,subsection,series,species,subspecies,natio,variety,subvariety,forma,subforma,type,modified,language,license,rightsholder,accessrights,bibliographiccitation,references,institutionid,collectionid,datasetid,institutioncode,collectioncode,datasetname,ownerinstitutioncode,basisofrecord,informationwithheld,datageneralizations,dynamicproperties,materialsampleid,occurrenceid,catalognumber,occurrenceremarks,recordnumber,recordedby,recordedbyid,individualcount,organismquantity,organismquantitytype,sex,lifestage,reproductivecondition,behavior,establishmentmeans,occurrencestatus,preparations,disposition,othercatalognumbers,associatedmedia,associatedreferences,associatedsequences,associatedtaxa,organismid,organismname,organismscope,associatedoccurrences,associatedorganisms,previousidentifications,organismremarks,eventid,parenteventid,samplingprotocol,samplesizevalue,samplesizeunit,samplingeffort,eventdate,eventtime,startdayofyear,enddayofyear,year,month,day,verbatimeventdate,habitat,fieldnumber,fieldnotes,eventremarks,locationid,highergeographyid,highergeography,continent,waterbody,islandgroup,island,country,countrycode,stateprovince,county,municipality,locality,verbatimlocality,verbatimelevation,minimumelevationinmeters,maximumelevationinmeters,verbatimdepth,minimumdistanceabovesurfaceinmeters,maximumdistanceabovesurfaceinmeters,locationaccordingto,locationremarks,verbatimcoordinates,verbatimlatitude,verbatimlongitude,verbatimcoordinatesystem,verbatimsrs,geodeticdatum,coordinateprecision,pointradiusspatialfit,footprintwkt,footprintsrs,footprintspatialfit,georeferencedby,georeferenceddate,georeferenceprotocol,georeferencesources,georeferenceverificationstatus,georeferenceremarks,geologicalcontextid,earliesteonorlowesteonothem,latesteonorhighesteonothem,earliesteraorlowesterathem,latesteraorhighesterathem,earliestperiodorlowestsystem,latestperiodorhighestsystem,earliestepochorlowestseries,latestepochorhighestseries,earliestageorloweststage,latestageorhigheststage,lowestbiostratigraphiczone,highestbiostratigraphiczone,lithostratigraphicterms,group,formation,member,bed,identificationid,identifiedby,identifiedbyid,dateidentified,identificationreferences,identificationremarks,identificationqualifier,identificationverificationstatus,typestatus,taxonid,scientificnameid,acceptednameusageid,parentnameusageid,originalnameusageid,nameaccordingtoid,namepublishedinid,taxonconceptid,acceptednameusage,parentnameusage,originalnameusage,nameaccordingto,namepublishedin,namepublishedinyear,higherclassification,specificepithet,infraspecificepithet,verbatimtaxonrank,scientificnameauthorship,vernacularname,nomenclaturalcode,taxonomicstatus,nomenclaturalstatus,taxonremarks
b78dd443-42d8-4b8c-afd3-a126b1882c77,5ad6c4ff-fb89-4edf-b7b0-212671fb27cf,-70.8600006104,41.5299987793,-2063577600000,-2063577600000,-2063577600000,1904,Astrangia poculata,Astrangia poculata,13.71,13.71,13.71,,{},0,0,5330,13,12.38,31.36,1,,0,0,Species,157967,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Hexacorallia,,,,Scleractinia,,,,,Astrangiidae,,,,,Astrangia,,,,,Astrangia poculata,,,,,,,,,,,,,,,,,,Smithsonian Environmental Research Center,A Biological Survey of the Waters of Woods Hole and Vacinity,,,HumanObservation,,,,,,4919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1904-08-11T12:00:00Z,,,,1904,8,11,,,,,,,,,,North America Atlantic,,,United States of America,,Massachusetts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:157967,,,,,,,,,,,,,,,,,"(Ellis and Solander, 1786)",,,,,
be47e671-cbc6-44f7-a50c-225ca83cecba,5ad6c4ff-fb89-4edf-b7b0-212671fb27cf,-70.6399993896,41.5299987793,-2031004800000,-2031004800000,-2031004800000,1905,Astrangia poculata,Astrangia poculata,9.14,12.8,10.97,,{},0,0,434,5,12.22,31.39,1,,0,0,Species,157967,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Hexacorallia,,,,Scleractinia,,,,,Astrangiidae,,,,,Astrangia,,,,,Astrangia poculata,,,,,,,,,,,,,,,,,,Smithsonian Environmental Research Center,A Biological Survey of the Waters of Woods Hole and Vacinity,,,HumanObservation,,,,,,5027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1905-08-23T12:00:00Z,,,,1905,8,23,,,,,,,,,,North America Atlantic,,,United States of America,,Massachusetts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:157967,,,,,,,,,,,,,,,,,"(Ellis and Solander, 1786)",,,,,
b1d489a5-dda5-44a1-abda-b8113f9bd5d0,5ad6c4ff-fb89-4edf-b7b0-212671fb27cf,-70.7099990845,41.4900016785,-2066083200000,-2066083200000,-2066083200000,1904,Astrangia poculata,Astrangia poculata,23.77,23.77,23.77,,{},0,0,256,15,12.35,31.38,1,,0,0,Species,157967,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Hexacorallia,,,,Scleractinia,,,,,Astrangiidae,,,,,Astrangia,,,,,Astrangia poculata,,,,,,,,,,,,,,,,,,Smithsonian Environmental Research Center,A Biological Survey of the Waters of Woods Hole and Vacinity,,,HumanObservation,,,,,,4974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1904-07-13T12:00:00Z,,,,1904,7,13,,,,,,,,,,North America Atlantic,,,United States of America,,Massachusetts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:157967,,,,,,,,,,,,,,,,,"(Ellis and Solander, 1786)",,,,,
0386634a-9155-4357-a947-87297f8fa5c7,5ad6c4ff-fb89-4edf-b7b0-212671fb27cf,-70.8099975586,41.5600013733,-2064268800000,-2064268800000,-2064268800000,1904,Astrangia poculata,Astrangia poculata,10.05,10.05,10.05,,{},0,0,2650,10,12.39,31.34,1,,0,0,Species,157967,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Hexacorallia,,,,Scleractinia,,,,,Astrangiidae,,,,,Astrangia,,,,,Astrangia poculata,,,,,,,,,,,,,,,,,,Smithsonian Environmental Research Center,A Biological Survey of the Waters of Woods Hole and Vacinity,,,HumanObservation,,,,,,4913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1904-08-03T12:00:00Z,,,,1904,8,3,,,,,,,,,,North America Atlantic,,,United States of America,,Massachusetts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:157967,,,,,,,,,,,,,,,,,"(Ellis and Solander, 1786)",,,,,
9c29d1cc-92bd-47c3-8a9d-9908fee7e0a1,5ad6c4ff-fb89-4edf-b7b0-212671fb27cf,-70.9599990845,41.4399986267,-1909267200000,-1909267200000,-1909267200000,1909,Astrangia poculata,Astrangia poculata,34.75,34.75,34.75,,{},0,0,2498,17,12.51,31.35,1,,0,0,Species,157967,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Hexacorallia,,,,Scleractinia,,,,,Astrangiidae,,,,,Astrangia,,,,,Astrangia poculata,,,,,,,,,,,,,,,,,,Smithsonian Environmental Research Center,A Biological Survey of the Waters of Woods Hole and Vacinity,,,HumanObservation,,,,,,4964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1909-07-02T12:00:00Z,,,,1909,,,,,,,,,,,,North America Atlantic,,,United States of America,,Massachusetts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:157967,,,,,,,,,,,,,,,,,"(Ellis and Solander, 1786)",,,,,
385d422f-9caf-48db-bfa0-cd984fe649b5,5ad6c4ff-fb89-4edf-b7b0-212671fb27cf,-70.6600036621,41.5,-2031523200000,-2031523200000,-2031523200000,1905,Astrangia poculata,Astrangia poculata,24.69,24.69,24.69,,{},0,0,1715,23,12.33,31.42,1,,0,0,Species,157967,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Hexacorallia,,,,Scleractinia,,,,,Astrangiidae,,,,,Astrangia,,,,,Astrangia poculata,,,,,,,,,,,,,,,,,,Smithsonian Environmental Research Center,A Biological Survey of the Waters of Woods Hole and Vacinity,,,HumanObservation,,,,,,4939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1905-08-17T12:00:00Z,,,,1905,8,17,,,,,,,,,,North America Atlantic,,,United States of America,,Massachusetts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:157967,,,,,,,,,,,,,,,,,"(Ellis and Solander, 1786)",,,,,
eaa9244e-48a7-4dea-8354-58a7a2ab8826,5ad6c4ff-fb89-4edf-b7b0-212671fb27cf,-70.6200027466,41.5,-2031177600000,-2031177600000,-2031177600000,1905,Astrangia poculata,Astrangia poculata,21.03,21.03,21.03,,{},0,0,2384,21,12.33,31.42,1,,0,0,Species,157967,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Hexacorallia,,,,Scleractinia,,,,,Astrangiidae,,,,,Astrangia,,,,,Astrangia poculata,,,,,,,,,,,,,,,,,,Smithsonian Environmental Research Center,A Biological Survey of the Waters of Woods Hole and Vacinity,,,HumanObservation,,,,,,4941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1905-08-21T12:00:00Z,,,,1905,8,21,,,,,,,,,,North America Atlantic,,,United States of America,,Massachusetts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:157967,,,,,,,,,,,,,,,,,"(Ellis and Solander, 1786)",,,,,
2c2f874f-793f-488d-a11f-7574bbb55781,5ad6c4ff-fb89-4edf-b7b0-212671fb27cf,-70.6299972534,41.4900016785,-2031523200000,-2031523200000,-2031523200000,1905,Astrangia poculata,Astrangia poculata,25.6,25.6,25.6,,{},0,0,1882,16,12.33,31.42,1,,0,0,Species,157967,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Hexacorallia,,,,Scleractinia,,,,,Astrangiidae,,,,,Astrangia,,,,,Astrangia poculata,,,,,,,,,,,,,,,,,,Smithsonian Environmental Research Center,A Biological Survey of the Waters of Woods Hole and Vacinity,,,HumanObservation,,,,,,4936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1905-08-17T12:00:00Z,,,,1905,8,17,,,,,,,,,,North America Atlantic,,,United States of America,,Massachusetts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:157967,,,,,,,,,,,,,,,,,"(Ellis and Solander, 1786)",,,,,
a634ce52-dd6a-4d13-ba3e-7fb9c18edbde,5ad6c4ff-fb89-4edf-b7b0-212671fb27cf,-70.7900009155,41.5900001526,-2065305600000,-2065305600000,-2065305600000,1904,Astrangia poculata,Astrangia poculata,9.14,9.14,9.14,,{},0,0,2162,11,12.34,31.36,1,,0,0,Species,157967,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Hexacorallia,,,,Scleractinia,,,,,Astrangiidae,,,,,Astrangia,,,,,Astrangia poculata,,,,,,,,,,,,,,,,,,Smithsonian Environmental Research Center,A Biological Survey of the Waters of Woods Hole and Vacinity,,,HumanObservation,,,,,,4901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1904-07-22T12:00:00Z,,,,1904,7,22,,,,,,,,,,North America Atlantic,,,United States of America,,Massachusetts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:157967,,,,,,,,,,,,,,,,,"(Ellis and Solander, 1786)",,,,,
0521915d-34f9-4574-8603-600f0dcb894e,5ad6c4ff-fb89-4edf-b7b0-212671fb27cf,-70.7300033569,41.4799995422,-2066515200000,-2066515200000,-2066515200000,1904,Astrangia poculata,Astrangia poculata,16.46,18.29,17.375,,{},0,0,784,21,12.35,31.38,1,,0,0,Species,157967,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Hexacorallia,,,,Scleractinia,,,,,Astrangiidae,,,,,Astrangia,,,,,Astrangia poculata,,,,,,,,,,,,,,,,,,Smithsonian Environmental Research Center,A Biological Survey of the Waters of Woods Hole and Vacinity,,,HumanObservation,,,,,,4969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1904-07-08T12:00:00Z,,,,1904,7,8,,,,,,,,,,North America Atlantic,,,United States of America,,Massachusetts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:157967,,,,,,,,,,,,,,,,,"(Ellis and Solander, 1786)",,,,,
94576f00-c864-486b-8b83-08378a4018be,5ad6c4ff-fb89-4edf-b7b0-212671fb27cf,-70.8000030518,41.4500007629,-2065219200000,-2065219200000,-2065219200000,1904,Astrangia poculata,Astrangia poculata,6.4,6.4,6.4,,{ON_LAND},0,0,-279,-2,12.43,31.37,1,,0,0,Species,157967,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Hexacorallia,,,,Scleractinia,,,,,Astrangiidae,,,,,Astrangia,,,,,Astrangia poculata,,,,,,,,,,,,,,,,,,Smithsonian Environmental Research Center,A Biological Survey of the Waters of Woods Hole and Vacinity,,,HumanObservation,,,,,,4981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1904-07-23T12:00:00Z,,,,1904,7,23,,,,,,,,,,North America Atlantic,,,United States of America,,Massachusetts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:157967,,,,,,,,,,,,,,,,,"(Ellis and Solander, 1786)",,,,,
b38e20f1-5865-4c03-a54c-03f64769fac4,5ad6c4ff-fb89-4edf-b7b0-212671fb27cf,-70.6999969482,41.4500007629,-2065478400000,-2065478400000,-2065478400000,1904,Astrangia poculata,Astrangia poculata,18.29,18.29,18.29,,{},0,0,1451,15,12.35,31.38,1,,0,0,Species,157967,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Hexacorallia,,,,Scleractinia,,,,,Astrangiidae,,,,,Astrangia,,,,,Astrangia poculata,,,,,,,,,,,,,,,,,,Smithsonian Environmental Research Center,A Biological Survey of the Waters of Woods Hole and Vacinity,,,HumanObservation,,,,,,4882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1904-07-20T12:00:00Z,,,,1904,7,20,,,,,,,,,,North America Atlantic,,,United States of America,,Massachusetts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:157967,,,,,,,,,,,,,,,,,"(Ellis and Solander, 1786)",,,,,
da4befc8-bf8e-49d4-993c-cf22ece5d65f,5ad6c4ff-fb89-4edf-b7b0-212671fb27cf,-70.6500015259,41.4799995422,-2061590400000,-2061590400000,-2061590400000,1904,Astrangia poculata,Astrangia poculata,21.94,21.94,21.94,,{},0,0,1959,15,12.33,31.42,1,,0,0,Species,157967,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Hexacorallia,,,,Scleractinia,,,,,Astrangiidae,,,,,Astrangia,,,,,Astrangia poculata,,,,,,,,,,,,,,,,,,Smithsonian Environmental Research Center,A Biological Survey of the Waters of Woods Hole and Vacinity,,,HumanObservation,,,,,,4864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1904-09-03T12:00:00Z,,,,1904,9,3,,,,,,,,,,North America Atlantic,,,United States of America,,Massachusetts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:157967,,,,,,,,,,,,,,,,,"(Ellis and Solander, 1786)",,,,,
536cc921-9957-48c3-8743-4ceae95e9f97,5ad6c4ff-fb89-4edf-b7b0-212671fb27cf,-70.6399993896,41.5099983215,-2031523200000,-2031523200000,-2031523200000,1905,Astrangia poculata,Astrangia poculata,18.29,18.29,18.29,,{},0,0,1348,17,12.22,31.39,1,,0,0,Species,157967,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Hexacorallia,,,,Scleractinia,,,,,Astrangiidae,,,,,Astrangia,,,,,Astrangia poculata,,,,,,,,,,,,,,,,,,Smithsonian Environmental Research Center,A Biological Survey of the Waters of Woods Hole and Vacinity,,,HumanObservation,,,,,,4940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1905-08-17T12:00:00Z,,,,1905,8,17,,,,,,,,,,North America Atlantic,,,United States of America,,Massachusetts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:157967,,,,,,,,,,,,,,,,,"(Ellis and Solander, 1786)",,,,,
1d407031-bc5c-45f3-834d-54b54204ec88,5ad6c4ff-fb89-4edf-b7b0-212671fb27cf,-70.8000030518,41.4399986267,-2065219200000,-2065219200000,-2065219200000,1904,Astrangia poculata,Astrangia poculata,0.91,3.65,2.28,,{},0,0,726,18,12.43,31.37,1,,0,0,Species,157967,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Hexacorallia,,,,Scleractinia,,,,,Astrangiidae,,,,,Astrangia,,,,,Astrangia poculata,,,,,,,,,,,,,,,,,,Smithsonian Environmental Research Center,A Biological Survey of the Waters of Woods Hole and Vacinity,,,HumanObservation,,,,,,4979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1904-07-23T12:00:00Z,,,,1904,7,23,,,,,,,,,,North America Atlantic,,,United States of America,,Massachusetts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:157967,,,,,,,,,,,,,,,,,"(Ellis and Solander, 1786)",,,,,
b0d032e1-c853-42ec-8ba5-b06c522f30ad,5ad6c4ff-fb89-4edf-b7b0-212671fb27cf,-70.6600036621,41.4799995422,-2031523200000,-2031523200000,-2031523200000,1905,Astrangia poculata,Astrangia poculata,24.69,28.34,26.515,,{},0,0,2126,12,12.33,31.42,1,,0,0,Species,157967,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Hexacorallia,,,,Scleractinia,,,,,Astrangiidae,,,,,Astrangia,,,,,Astrangia poculata,,,,,,,,,,,,,,,,,,Smithsonian Environmental Research Center,A Biological Survey of the Waters of Woods Hole and Vacinity,,,HumanObservation,,,,,,4935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1905-08-17T12:00:00Z,,,,1905,8,17,,,,,,,,,,North America Atlantic,,,United States of America,,Massachusetts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:157967,,,,,,,,,,,,,,,,,"(Ellis and Solander, 1786)",,,,,
86beeacf-8971-430d-bd12-a33fcd73ac0c,5ad6c4ff-fb89-4edf-b7b0-212671fb27cf,-70.6999969482,41.6699981689,-2064441600000,-2064441600000,-2064441600000,1904,Astrangia poculata,Astrangia poculata,5.94,5.94,5.94,,{},0,0,1363,8,12.2,31.36,1,,0,0,Species,157967,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Hexacorallia,,,,Scleractinia,,,,,Astrangiidae,,,,,Astrangia,,,,,Astrangia poculata,,,,,,,,,,,,,,,,,,Smithsonian Environmental Research Center,A Biological Survey of the Waters of Woods Hole and Vacinity,,,HumanObservation,,,,,,4912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1904-08-01T12:00:00Z,,,,1904,8,1,,,,,,,,,,North America Atlantic,,,United States of America,,Massachusetts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:157967,,,,,,,,,,,,,,,,,"(Ellis and Solander, 1786)",,,,,
3990fc9f-1e24-4422-b26b-cc1d4ac39346,5ad6c4ff-fb89-4edf-b7b0-212671fb27cf,-70.6399993896,41.6899986267,-2032041600000,-2032041600000,-2032041600000,1905,Astrangia poculata,Astrangia poculata,3.65,8.68,6.165,,{ON_LAND},0,0,-302,-6,12.14,31.37,1,,0,0,Species,157967,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Hexacorallia,,,,Scleractinia,,,,,Astrangiidae,,,,,Astrangia,,,,,Astrangia poculata,,,,,,,,,,,,,,,,,,Smithsonian Environmental Research Center,A Biological Survey of the Waters of Woods Hole and Vacinity,,,HumanObservation,,,,,,5020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1905-08-11T12:00:00Z,,,,1905,8,11,,,,,,,,,,North America Atlantic,,,United States of America,,Massachusetts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:157967,,,,,,,,,,,,,,,,,"(Ellis and Solander, 1786)",,,,,
e8d38c0f-a3e3-4ba1-9b6f-37f9fa8922f1,5ad6c4ff-fb89-4edf-b7b0-212671fb27cf,-70.8399963379,41.4399986267,-2064787200000,-2064787200000,-2064787200000,1904,Astrangia poculata,Astrangia poculata,7.31,9.14,8.225,,{},0,0,439,8,12.49,31.35,1,,0,0,Species,157967,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Hexacorallia,,,,Scleractinia,,,,,Astrangiidae,,,,,Astrangia,,,,,Astrangia poculata,,,,,,,,,,,,,,,,,,Smithsonian Environmental Research Center,A Biological Survey of the Waters of Woods Hole and Vacinity,,,HumanObservation,,,,,,4984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1904-07-28T12:00:00Z,,,,1904,7,28,,,,,,,,,,North America Atlantic,,,United States of America,,Massachusetts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:157967,,,,,,,,,,,,,,,,,"(Ellis and Solander, 1786)",,,,,
c110050c-c938-48d4-9b3d-dd2879bef0c9,5ad6c4ff-fb89-4edf-b7b0-212671fb27cf,-70.8199996948,41.4500007629,-2034633600000,-2034633600000,-2034633600000,1905,Astrangia poculata,Astrangia poculata,11.88,13.71,12.795000000000002,,{ON_LAND},0,0,-475,7,12.43,31.37,1,,0,0,Species,157967,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Hexacorallia,,,,Scleractinia,,,,,Astrangiidae,,,,,Astrangia,,,,,Astrangia poculata,,,,,,,,,,,,,,,,,,Smithsonian Environmental Research Center,A Biological Survey of the Waters of Woods Hole and Vacinity,,,HumanObservation,,,,,,4995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1905-07-12T12:00:00Z,,,,1905,7,12,,,,,,,,,,North America Atlantic,,,United States of America,,Massachusetts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:157967,,,,,,,,,,,,,,,,,"(Ellis and Solander, 1786)",,,,,
640a2da6-14d1-41bf-95de-eb7a69c4aef2,5ad6c4ff-fb89-4edf-b7b0-212671fb27cf,-70.7099990845,41.6399993896,-2064700800000,-2064700800000,-2064700800000,1904,Astrangia poculata,Astrangia poculata,7.31,7.31,7.31,,{},0,0,3262,8,12.26,31.37,1,,0,0,Species,157967,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Hexacorallia,,,,Scleractinia,,,,,Astrangiidae,,,,,Astrangia,,,,,Astrangia poculata,,,,,,,,,,,,,,,,,,Smithsonian Environmental Research Center,A Biological Survey of the Waters of Woods Hole and Vacinity,,,HumanObservation,,,,,,4909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1904-07-29T12:00:00Z,,,,1904,7,29,,,,,,,,,,North America Atlantic,,,United States of America,,Massachusetts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:157967,,,,,,,,,,,,,,,,,"(Ellis and Solander, 1786)",,,,,
d0bf0f08-1bea-469e-ab80-a3da7c90d88b,5ad6c4ff-fb89-4edf-b7b0-212671fb27cf,-70.6800003052,41.5200004578,-2033337600000,-2033337600000,-2033337600000,1905,Astrangia poculata,Astrangia poculata,7.31,8.68,7.994999999999999,,{},0,0,126,3,12.3,31.35,1,,0,0,Species,157967,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Hexacorallia,,,,Scleractinia,,,,,Astrangiidae,,,,,Astrangia,,,,,Astrangia poculata,,,,,,,,,,,,,,,,,,Smithsonian Environmental Research Center,A Biological Survey of the Waters of Woods Hole and Vacinity,,,HumanObservation,,,,,,5008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1905-07-27T12:00:00Z,,,,1905,7,27,,,,,,,,,,North America Atlantic,,,United States of America,,Massachusetts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:157967,,,,,,,,,,,,,,,,,"(Ellis and Solander, 1786)",,,,,
cb7ddc0f-18f5-49f9-9c33-ce74db42aef1,e84e4864-bb77-486d-9940-d784014dd2fc,-82.833333,27.583333,-126057600000,-126057600000,-126057600000,1966,Astrangia poculata,Astrangia poculata,6,6,6.0,,{},0,0,6832,5,24.65,35.98,1,,0,0,Species,157967,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Hexacorallia,,,,Scleractinia,,,,,Astrangiidae,,,,,Astrangia,,,,,Astrangia poculata,,,,,,,,,,,,,,,,56bf7b66-ed07-4b91-9f0d-1f00de11fab8,,,FSBC I,,,PreservedSpecimen,,,,,d2929033-776e-4efe-bea6-0b8e2e54b283,19858,,,,,,,,,,,,,Present,,,,,,,,,,,,,,,9f4b2cfa-7a7e-4021-8e66-cd2535f9c059,,,,,,1966-01-03,,,,,,,,,,,,,,,,,,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:157967,,,,,,,,,,,,,,,,,,,,,,
