id,dataset_id,decimallongitude,decimallatitude,date_start,date_mid,date_end,date_year,scientificname,originalscientificname,minimumdepthinmeters,maximumdepthinmeters,coordinateuncertaintyinmeters,flags,dropped,absence,shoredistance,bathymetry,sst,sss,marine,brackish,freshwater,terrestrial,taxonrank,aphiaid,redlist_category,superdomain,domain,kingdom,subkingdom,infrakingdom,phylum,phylum_division,subphylum_subdivision,subphylum,infraphylum,parvphylum,gigaclass,megaclass,superclass,class,subclass,infraclass,subterclass,superorder,order,suborder,infraorder,parvorder,superfamily,family,subfamily,supertribe,tribe,subtribe,genus,subgenus,section,subsection,series,species,subspecies,natio,variety,subvariety,forma,subforma,type,modified,language,license,rightsholder,accessrights,bibliographiccitation,references,institutionid,collectionid,datasetid,institutioncode,collectioncode,datasetname,ownerinstitutioncode,basisofrecord,informationwithheld,datageneralizations,dynamicproperties,materialsampleid,occurrenceid,catalognumber,occurrenceremarks,recordnumber,recordedby,recordedbyid,individualcount,organismquantity,organismquantitytype,sex,lifestage,reproductivecondition,behavior,establishmentmeans,occurrencestatus,preparations,disposition,othercatalognumbers,associatedmedia,associatedreferences,associatedsequences,associatedtaxa,organismid,organismname,organismscope,associatedoccurrences,associatedorganisms,previousidentifications,organismremarks,eventid,parenteventid,samplingprotocol,samplesizevalue,samplesizeunit,samplingeffort,eventdate,eventtime,startdayofyear,enddayofyear,year,month,day,verbatimeventdate,habitat,fieldnumber,fieldnotes,eventremarks,locationid,highergeographyid,highergeography,continent,waterbody,islandgroup,island,country,countrycode,stateprovince,county,municipality,locality,verbatimlocality,verbatimelevation,minimumelevationinmeters,maximumelevationinmeters,verbatimdepth,minimumdistanceabovesurfaceinmeters,maximumdistanceabovesurfaceinmeters,locationaccordingto,locationremarks,verbatimcoordinates,verbatimlatitude,verbatimlongitude,verbatimcoordinatesystem,verbatimsrs,geodeticdatum,coordinateprecision,pointradiusspatialfit,footprintwkt,footprintsrs,footprintspatialfit,georeferencedby,georeferenceddate,georeferenceprotocol,georeferencesources,georeferenceverificationstatus,georeferenceremarks,geologicalcontextid,earliesteonorlowesteonothem,latesteonorhighesteonothem,earliesteraorlowesterathem,latesteraorhighesterathem,earliestperiodorlowestsystem,latestperiodorhighestsystem,earliestepochorlowestseries,latestepochorhighestseries,earliestageorloweststage,latestageorhigheststage,lowestbiostratigraphiczone,highestbiostratigraphiczone,lithostratigraphicterms,group,formation,member,bed,identificationid,identifiedby,identifiedbyid,dateidentified,identificationreferences,identificationremarks,identificationqualifier,identificationverificationstatus,typestatus,taxonid,scientificnameid,acceptednameusageid,parentnameusageid,originalnameusageid,nameaccordingtoid,namepublishedinid,taxonconceptid,acceptednameusage,parentnameusage,originalnameusage,nameaccordingto,namepublishedin,namepublishedinyear,higherclassification,specificepithet,infraspecificepithet,verbatimtaxonrank,scientificnameauthorship,vernacularname,nomenclaturalcode,taxonomicstatus,nomenclaturalstatus,taxonremarks
9eebc3c8-aba8-4786-86ba-8de26f53cf67,c380d2c9-98b3-48cf-af6c-56a88b81f1a4,-87.1999969482,30.3999996185,,,,,Astrangia poculata,Astrangia poculata,,,,{NO_DEPTH},f,f,658,7,23.58,31.83,1,,0,0,Species,157967,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Hexacorallia,,,,Scleractinia,,,,,Astrangiidae,,,,,Astrangia,,,,,Astrangia poculata,,,,,,,,,,,,,,,,,,HEX,HEX,,,HumanObservation,,,,,Hexacorals_Fautin_03076,19194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:157967,,,,,,,,,,,,,,,,,,,,,,
2ca06afd-4ec7-4436-a819-de00eab456e0,c380d2c9-98b3-48cf-af6c-56a88b81f1a4,-81.2099990845,29.7700004578,,,,,Astrangia poculata,Astrangia poculata,,,,{NO_DEPTH},f,f,3860,16,23.5,36.17,1,,0,0,Species,157967,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Hexacorallia,,,,Scleractinia,,,,,Astrangiidae,,,,,Astrangia,,,,,Astrangia poculata,,,,,,,,,,,,,,,,,,HEX,HEX,,,HumanObservation,,,,,Hexacorals_Fautin_03517,79710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:157967,,,,,,,,,,,,,,,,,,,,,,
fd30a6b0-af4a-4a87-8d38-d895e8295136,c380d2c9-98b3-48cf-af6c-56a88b81f1a4,-74.8929977417,38.9500007629,,,,,Astrangia poculata,Astrangia poculata,,,,{NO_DEPTH},f,f,300,3,14.69,32.63,1,,0,0,Species,157967,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Hexacorallia,,,,Scleractinia,,,,,Astrangiidae,,,,,Astrangia,,,,,Astrangia poculata,,,,,,,,,,,,,,,,,,HEX,HEX,,,HumanObservation,,,,,Hexacorals_Fautin_03587,80424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:157967,,,,,,,,,,,,,,,,,,,,,,
c59d8d19-e650-4b14-b508-6778c4715cf7,c380d2c9-98b3-48cf-af6c-56a88b81f1a4,-76.0100021362,36.9500007629,,,,,Astrangia poculata,Astrangia poculata,,,,{NO_DEPTH},f,f,2161,19,16.53,27.16,1,,0,0,Species,157967,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Hexacorallia,,,,Scleractinia,,,,,Astrangiidae,,,,,Astrangia,,,,,Astrangia poculata,,,,,,,,,,,,,,,,,,HEX,HEX,,,HumanObservation,,,,,Hexacorals_Fautin_03751,99173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:157967,,,,,,,,,,,,,,,,,,,,,,
f7f63f0f-563b-4a32-874d-441d536e9be7,c380d2c9-98b3-48cf-af6c-56a88b81f1a4,-71.9199981689,41.3199996948,,,,,Astrangia poculata,Astrangia poculata,17,20,,{},f,f,687,5,12.58,30.4,1,,0,0,Species,157967,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Hexacorallia,,,,Scleractinia,,,,,Astrangiidae,,,,,Astrangia,,,,,Astrangia poculata,,,,,,,,,,,,,,,,,,HEX,HEX,,,HumanObservation,,,,,Hexacorals_Fautin_04361,24823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:157967,,,,,,,,,,,,,,,,,,,,,,
7e34f181-a31e-40e0-854d-2e5061fec0fc,c380d2c9-98b3-48cf-af6c-56a88b81f1a4,-97.0599975586,27.8299999237,,,,,Astrangia poculata,Astrangia poculata,,,,"{NO_DEPTH,ON_LAND}",f,f,-699,-5,24.07,33.67,1,,0,0,Species,157967,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Hexacorallia,,,,Scleractinia,,,,,Astrangiidae,,,,,Astrangia,,,,,Astrangia poculata,,,,,,,,,,,,,,,,,,HEX,HEX,,,HumanObservation,,,,,Hexacorals_Fautin_04459,80862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:157967,,,,,,,,,,,,,,,,,,,,,,
8c4d9048-f792-4c26-a8d4-8295d87c9406,c380d2c9-98b3-48cf-af6c-56a88b81f1a4,-78.75,31.9899997711,,,,,Astrangia poculata,Astrangia poculata,,,,{NO_DEPTH},f,f,126970,393,26.13,36.14,1,,0,0,Species,157967,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Hexacorallia,,,,Scleractinia,,,,,Astrangiidae,,,,,Astrangia,,,,,Astrangia poculata,,,,,,,,,,,,,,,,,,HEX,HEX,,,HumanObservation,,,,,Hexacorals_Fautin_00304,79701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:157967,,,,,,,,,,,,,,,,,,,,,,
0b583dc4-b8a1-4f86-b8ca-fd341efd530e,c380d2c9-98b3-48cf-af6c-56a88b81f1a4,-70.6800003052,41.5200004578,,,,,Astrangia poculata,Astrangia poculata,,,,{NO_DEPTH},f,f,126,3,12.3,31.35,1,,0,0,Species,157967,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Hexacorallia,,,,Scleractinia,,,,,Astrangiidae,,,,,Astrangia,,,,,Astrangia poculata,,,,,,,,,,,,,,,,,,HEX,HEX,,,HumanObservation,,,,,Hexacorals_Fautin_010190,81094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:157967,,,,,,,,,,,,,,,,,,,,,,
397d23a9-384c-4f00-8872-525b5e522126,c380d2c9-98b3-48cf-af6c-56a88b81f1a4,-80.75,29.3299999237,,,,,Astrangia poculata,Astrangia poculata,,,,{NO_DEPTH},f,f,27368,23,24.44,36.24,1,,0,0,Species,157967,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Hexacorallia,,,,Scleractinia,,,,,Astrangiidae,,,,,Astrangia,,,,,Astrangia poculata,,,,,,,,,,,,,,,,,,HEX,HEX,,,HumanObservation,,,,,Hexacorals_Fautin_02134,99113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:157967,,,,,,,,,,,,,,,,,,,,,,
aa000e04-5237-4031-8db3-81012286bd5f,c380d2c9-98b3-48cf-af6c-56a88b81f1a4,-75.3600006104,35.3499984741,,,,,Astrangia poculata,Astrangia poculata,,,,{NO_DEPTH},f,f,12381,22,21.64,35.12,1,,0,0,Species,157967,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Hexacorallia,,,,Scleractinia,,,,,Astrangiidae,,,,,Astrangia,,,,,Astrangia poculata,,,,,,,,,,,,,,,,,,HEX,HEX,,,HumanObservation,,,,,Hexacorals_Fautin_07550,80169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:157967,,,,,,,,,,,,,,,,,,,,,,
d181329d-a4a2-4cec-b4f3-ed1dc2d1b035,c380d2c9-98b3-48cf-af6c-56a88b81f1a4,-80.6900024414,29.0100002289,,,,,Astrangia poculata,Astrangia poculata,,,,{NO_DEPTH},f,f,15747,17,24.45,36.25,1,,0,0,Species,157967,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Hexacorallia,,,,Scleractinia,,,,,Astrangiidae,,,,,Astrangia,,,,,Astrangia poculata,,,,,,,,,,,,,,,,,,HEX,HEX,,,HumanObservation,,,,,Hexacorals_Fautin_08610,96224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:157967,,,,,,,,,,,,,,,,,,,,,,
a614aa9c-bb51-4d55-9bd3-fd5450a6e9f5,c380d2c9-98b3-48cf-af6c-56a88b81f1a4,-70.75,41.5600013733,,,,,Astrangia poculata,Astrangia poculata,,,,{NO_DEPTH},f,f,4466,12,12.3,31.35,1,,0,0,Species,157967,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Hexacorallia,,,,Scleractinia,,,,,Astrangiidae,,,,,Astrangia,,,,,Astrangia poculata,,,,,,,,,,,,,,,,,,HEX,HEX,,,HumanObservation,,,,,Hexacorals_Fautin_09678,7052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:157967,,,,,,,,,,,,,,,,,,,,,,
d6fca385-7fd8-4bc1-b8d9-9ede6fae1309,c380d2c9-98b3-48cf-af6c-56a88b81f1a4,-82.8799972534,26.6299991608,,,,,Astrangia poculata,Astrangia poculata,,,,{NO_DEPTH},f,f,60876,32,25.3,36.07,1,,0,0,Species,157967,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Hexacorallia,,,,Scleractinia,,,,,Astrangiidae,,,,,Astrangia,,,,,Astrangia poculata,,,,,,,,,,,,,,,,,,HEX,HEX,,,HumanObservation,,,,,Hexacorals_Fautin_018250,78508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:157967,,,,,,,,,,,,,,,,,,,,,,
e616b8c4-fcea-4f9b-88e8-ec5bfce841c2,c380d2c9-98b3-48cf-af6c-56a88b81f1a4,-76.6600036621,34.7200012207,,,,,Astrangia poculata,Astrangia poculata,,,,"{NO_DEPTH,ON_LAND}",f,f,-360,-3,21.77,35.95,1,,0,0,Species,157967,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Hexacorallia,,,,Scleractinia,,,,,Astrangiidae,,,,,Astrangia,,,,,Astrangia poculata,,,,,,,,,,,,,,,,,,HEX,HEX,,,HumanObservation,,,,,Hexacorals_Fautin_010736,80864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:157967,,,,,,,,,,,,,,,,,,,,,,
0934a820-3a1a-422a-b603-8985fb57aad4,c380d2c9-98b3-48cf-af6c-56a88b81f1a4,-81.7300033569,25.9699993134,,,,,Astrangia poculata,Astrangia poculata,,,,{NO_DEPTH},f,f,30,-4,25.8,36.2,1,,0,0,Species,157967,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Hexacorallia,,,,Scleractinia,,,,,Astrangiidae,,,,,Astrangia,,,,,Astrangia poculata,,,,,,,,,,,,,,,,,,HEX,HEX,,,HumanObservation,,,,,Hexacorals_Fautin_04919,7403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:157967,,,,,,,,,,,,,,,,,,,,,,
e848ae9c-ff6a-44db-9a87-4f3594963fa7,c380d2c9-98b3-48cf-af6c-56a88b81f1a4,-77.5,33.8300018311,,,,,Astrangia poculata,Astrangia poculata,,,,{NO_DEPTH},f,f,41408,27,22.69,36.07,1,,0,0,Species,157967,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Hexacorallia,,,,Scleractinia,,,,,Astrangiidae,,,,,Astrangia,,,,,Astrangia poculata,,,,,,,,,,,,,,,,,,HEX,HEX,,,HumanObservation,,,,,Hexacorals_Fautin_04942,79705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:157967,,,,,,,,,,,,,,,,,,,,,,
7dec9a47-f027-43e2-b7c0-5bd600fa3a35,c380d2c9-98b3-48cf-af6c-56a88b81f1a4,-80.0199966431,27.3199996948,,,,,Astrangia poculata,Astrangia poculata,,,,{NO_DEPTH},f,f,18786,44,26.22,36.05,1,,0,0,Species,157967,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Hexacorallia,,,,Scleractinia,,,,,Astrangiidae,,,,,Astrangia,,,,,Astrangia poculata,,,,,,,,,,,,,,,,,,HEX,HEX,,,HumanObservation,,,,,Hexacorals_Fautin_05334,78507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:157967,,,,,,,,,,,,,,,,,,,,,,
b799249a-0f7e-46a1-be26-309c46de69b2,c380d2c9-98b3-48cf-af6c-56a88b81f1a4,-80.8300018311,29.2299995422,,,,,Astrangia poculata,Astrangia poculata,,,,{NO_DEPTH},f,f,15842,21,24.17,36.24,1,,0,0,Species,157967,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Hexacorallia,,,,Scleractinia,,,,,Astrangiidae,,,,,Astrangia,,,,,Astrangia poculata,,,,,,,,,,,,,,,,,,HEX,HEX,,,HumanObservation,,,,,Hexacorals_Fautin_06908,95518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:157967,,,,,,,,,,,,,,,,,,,,,,
1b362ca9-002e-41f2-85c8-71050d672464,c380d2c9-98b3-48cf-af6c-56a88b81f1a4,-76.0100021362,36.9500007629,,,,,Astrangia poculata,Astrangia poculata,,,,{NO_DEPTH},f,f,2161,19,16.53,27.16,1,,0,0,Species,157967,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Hexacorallia,,,,Scleractinia,,,,,Astrangiidae,,,,,Astrangia,,,,,Astrangia poculata,,,,,,,,,,,,,,,,,,HEX,HEX,,,HumanObservation,,,,,Hexacorals_Fautin_020597,80488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:157967,,,,,,,,,,,,,,,,,,,,,,
2504271b-a252-4c8a-bd3d-cbce7e9815d4,c380d2c9-98b3-48cf-af6c-56a88b81f1a4,-80.1800003052,28.1599998474,,,,,Astrangia poculata,Astrangia poculata,,,,{NO_DEPTH},f,f,38022,36,25.47,36.2,1,,0,0,Species,157967,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Hexacorallia,,,,Scleractinia,,,,,Astrangiidae,,,,,Astrangia,,,,,Astrangia poculata,,,,,,,,,,,,,,,,,,HEX,HEX,,,HumanObservation,,,,,Hexacorals_Fautin_020715,79716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:157967,,,,,,,,,,,,,,,,,,,,,,
48d467e6-748e-49b6-a19f-b7cfa8467e7e,c380d2c9-98b3-48cf-af6c-56a88b81f1a4,-76.0100021362,36.9799995422,,,,,Astrangia poculata,Astrangia poculata,,,,{NO_DEPTH},f,f,5456,12,16.53,27.16,1,,0,0,Species,157967,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Hexacorallia,,,,Scleractinia,,,,,Astrangiidae,,,,,Astrangia,,,,,Astrangia poculata,,,,,,,,,,,,,,,,,,HEX,HEX,,,HumanObservation,,,,,Hexacorals_Fautin_020899,80181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:157967,,,,,,,,,,,,,,,,,,,,,,
058bf1b9-ceab-46a7-b210-4b9db394c0f5,c380d2c9-98b3-48cf-af6c-56a88b81f1a4,-75.4300003052,35.0299987793,,,,,Astrangia poculata,Astrangia poculata,,,,{NO_DEPTH},f,f,22660,47,23.25,35.69,1,,0,0,Species,157967,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Hexacorallia,,,,Scleractinia,,,,,Astrangiidae,,,,,Astrangia,,,,,Astrangia poculata,,,,,,,,,,,,,,,,,,HEX,HEX,,,HumanObservation,,,,,Hexacorals_Fautin_021173,95517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:157967,,,,,,,,,,,,,,,,,,,,,,
8399630e-4c0d-443c-9c3b-9b6160a89d0f,c380d2c9-98b3-48cf-af6c-56a88b81f1a4,-70.75,41.5600013733,,,,,Astrangia poculata,Astrangia poculata,,,,{NO_DEPTH},f,f,4466,12,12.3,31.35,1,,0,0,Species,157967,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Hexacorallia,,,,Scleractinia,,,,,Astrangiidae,,,,,Astrangia,,,,,Astrangia poculata,,,,,,,,,,,,,,,,,,HEX,HEX,,,HumanObservation,,,,,Hexacorals_Fautin_021310,80482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:157967,,,,,,,,,,,,,,,,,,,,,,
e8fb331c-42e1-4678-8bfe-10837314bed9,c380d2c9-98b3-48cf-af6c-56a88b81f1a4,-74.75,38.6699981689,,,,,Astrangia poculata,Astrangia poculata,,,,{NO_DEPTH},f,f,27462,21,14.88,32.89,1,,0,0,Species,157967,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Hexacorallia,,,,Scleractinia,,,,,Astrangiidae,,,,,Astrangia,,,,,Astrangia poculata,,,,,,,,,,,,,,,,,,HEX,HEX,,,HumanObservation,,,,,Hexacorals_Fautin_024245,99114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:157967,,,,,,,,,,,,,,,,,,,,,,
7f90ef52-d08a-400b-81cb-a4f1d43ada98,c380d2c9-98b3-48cf-af6c-56a88b81f1a4,-76.0800018311,37.25,,,,,Astrangia poculata,Astrangia poculata,,,,{NO_DEPTH},f,f,4923,22,16.47,25.31,1,,0,0,Species,157967,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Hexacorallia,,,,Scleractinia,,,,,Astrangiidae,,,,,Astrangia,,,,,Astrangia poculata,,,,,,,,,,,,,,,,,,HEX,HEX,,,HumanObservation,,,,,Hexacorals_Fautin_018589,80486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:157967,,,,,,,,,,,,,,,,,,,,,,
9c10b0f9-fdd8-4dda-b505-c4388e626c0d,c380d2c9-98b3-48cf-af6c-56a88b81f1a4,-71.9199981689,41.3199996948,,,,,Astrangia poculata,Astrangia poculata,17,20,,{},f,f,687,5,12.58,30.4,1,,0,0,Species,157967,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Hexacorallia,,,,Scleractinia,,,,,Astrangiidae,,,,,Astrangia,,,,,Astrangia poculata,,,,,,,,,,,,,,,,,,HEX,HEX,,,HumanObservation,,,,,Hexacorals_Fautin_018829,19179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:157967,,,,,,,,,,,,,,,,,,,,,,
b3da7368-12f6-4c4b-823f-6a82ee705c8f,c380d2c9-98b3-48cf-af6c-56a88b81f1a4,-81.25,30,,,,,Astrangia poculata,Astrangia poculata,,,,{NO_DEPTH},f,f,6248,14,23.4,36.14,1,,0,0,Species,157967,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Hexacorallia,,,,Scleractinia,,,,,Astrangiidae,,,,,Astrangia,,,,,Astrangia poculata,,,,,,,,,,,,,,,,,,HEX,HEX,,,HumanObservation,,,,,Hexacorals_Fautin_019589,79712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:157967,,,,,,,,,,,,,,,,,,,,,,
8becefd5-c140-4a7c-9f0f-17fecbad9e4f,c380d2c9-98b3-48cf-af6c-56a88b81f1a4,-71.3199996948,41.5999984741,,,,,Astrangia poculata,Astrangia poculata,,,,"{NO_DEPTH,ON_LAND}",f,f,-992,-30,12.66,31.19,1,,0,0,Species,157967,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Hexacorallia,,,,Scleractinia,,,,,Astrangiidae,,,,,Astrangia,,,,,Astrangia poculata,,,,,,,,,,,,,,,,,,HEX,HEX,,,HumanObservation,,,,,Hexacorals_Fautin_019660,3784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:157967,,,,,,,,,,,,,,,,,,,,,,
